oCounty,OriginX,OriginY,DepartTime,TripNodeCount,TripNode1:,DestX1,DestY1,Riders1,TripNode2:,DestX2,DestY2,Riders2,TripNode3:,DestX3,DestY3,Riders3,TotalRiders,vehicleMiles,tripMiles,AVO,VehTourEndCounty,VehTourEnd_xPixel,VehTourEnd_yPixel,VehTourEnd_Time
WES,200.0,294.0,45455.9,3,1,158.0,264.0,1,2,154.0,253.0,1,3,143.0,247.0,1,3,45.5,112.3,2.5,UNI-3,143.0,247.0,50917.0,
WES,200.0,294.0,45476.0,3,1,155.0,252.0,1,2,153.0,249.0,2,3,114.0,230.0,1,4,65.1,179.3,2.8,SOM-1,114.0,230.0,53291.0,
WES,200.0,294.0,45481.3,3,1,157.0,265.0,5,2,143.0,270.0,1,3,95.0,280.0,1,7,69.5,256.3,3.7,SUS,95.0,280.0,53816.2,
WES,200.0,294.0,45494.0,3,1,154.0,248.0,6,2,138.0,246.0,1,3,103.0,207.0,1,8,80.1,359.4,4.5,MER-2,103.0,207.0,55111.8,
WES,200.0,294.0,45510.7,3,1,170.0,258.0,2,2,170.0,254.0,2,3,130.0,214.0,1,5,64.5,180.0,2.8,MID-2,130.0,214.0,53245.7,
WES,200.0,294.0,45511.8,3,1,163.0,277.0,1,2,142.0,272.0,1,3,124.0,268.0,1,3,48.4,109.8,2.3,MOR-2,124.0,268.0,51325.5,
WES,200.0,294.0,45514.0,3,1,134.0,308.0,1,2,104.0,294.0,1,3,80.0,270.0,1,3,80.7,171.5,2.1,WAR,80.0,270.0,55199.1,
WES,200.0,294.0,45524.9,3,1,171.0,262.0,3,2,152.0,261.0,1,3,147.0,243.0,1,5,48.5,156.8,3.2,UNI-2,147.0,243.0,51349.3,
WES,200.0,294.0,45541.9,3,1,170.0,250.0,1,2,152.0,253.0,1,3,130.0,255.0,1,3,56.2,117.9,2.1,MOR-1,130.0,255.0,52280.6,
WES,200.0,294.0,45549.9,3,1,148.0,272.0,1,2,146.0,247.0,1,3,146.0,236.0,1,3,55.5,124.4,2.2,UNI-1,146.0,236.0,52212.9,
WES,200.0,294.0,45562.4,3,1,154.0,262.0,2,2,156.0,260.0,2,3,135.0,259.0,1,5,47.9,178.3,3.7,ESS-4,135.0,259.0,51314.4,
WES,200.0,294.0,45569.6,3,1,166.0,261.0,1,2,149.0,265.0,1,3,46.0,123.0,1,3,144.2,201.7,1.4,GLO-2,46.0,123.0,62868.9,
WES,200.0,294.0,45587.4,3,1,158.0,259.0,1,2,149.0,254.0,1,3,156.0,253.0,1,3,43.2,107.8,2.5,ESS-2,156.0,253.0,50774.2,
WES,200.0,294.0,45595.3,3,1,171.0,256.0,2,2,137.0,251.0,1,3,138.0,242.0,1,4,54.7,151.7,2.8,UNI-2,138.0,242.0,52163.3,
WES,200.0,294.0,45605.5,3,1,149.0,267.0,1,2,135.0,258.0,1,3,142.0,226.0,1,3,64.3,132.8,2.1,MID-3,142.0,226.0,53317.1,
WES,200.0,294.0,45613.8,3,1,171.0,258.0,1,2,154.0,259.0,1,3,151.0,248.0,1,3,44.8,102.7,2.3,UNI-3,151.0,248.0,50989.3,
WES,200.0,294.0,45616.4,3,1,168.0,261.0,2,2,154.0,267.0,1,3,137.0,263.0,1,4,47.2,129.3,2.7,ESS-5,137.0,263.0,51280.1,
WES,200.0,294.0,45630.2,3,1,162.0,263.0,1,2,158.0,262.0,1,3,164.0,247.0,1,3,41.6,96.6,2.3,HUD-1,164.0,247.0,50621.2,
WES,200.0,294.0,45636.1,3,1,143.0,274.0,1,2,142.0,268.0,1,3,130.0,248.0,1,3,53.9,124.6,2.3,UNI-3,130.0,248.0,52102.7,
WES,200.0,294.0,45643.3,3,1,153.0,255.0,1,2,142.0,247.0,1,3,138.0,225.0,1,3,58.2,137.1,2.4,MID-3,138.0,225.0,52629.8,
WES,200.0,294.0,45657.2,3,1,157.0,263.0,1,2,163.0,251.0,1,3,65.0,152.0,1,3,123.4,183.4,1.5,BUR-2,65.0,152.0,60469.6,
WES,200.0,294.0,45661.7,3,1,151.0,257.0,1,2,140.0,251.0,1,3,128.0,229.0,1,3,59.4,139.3,2.3,MID-4,128.0,229.0,52789.0,
WES,200.0,294.0,45671.6,3,1,169.0,257.0,1,2,169.0,260.0,3,3,158.0,241.0,1,5,43.9,152.4,3.5,HUD-1,158.0,241.0,50943.8,
WES,200.0,294.0,45679.1,3,1,169.0,256.0,1,2,153.0,250.0,1,3,145.0,245.0,1,3,45.3,112.3,2.5,UNI-3,145.0,245.0,51119.6,
WES,200.0,294.0,45688.2,3,1,155.0,258.0,1,2,159.0,255.0,1,3,127.0,260.0,2,4,57.0,165.2,2.9,MOR-1,127.0,260.0,52529.3,
WES,200.0,294.0,45700.8,3,1,142.0,286.0,1,2,121.0,297.0,1,3,97.0,274.0,1,3,69.3,145.5,2.1,MOR-2,97.0,274.0,54016.6,
WES,200.0,294.0,45704.4,3,1,149.0,269.0,2,2,147.0,241.0,1,3,128.0,65.0,1,4,157.1,257.2,1.6,ATL,128.0,65.0,64560.6,
WES,200.0,294.0,45715.1,3,1,162.0,252.0,1,2,161.0,252.0,1,3,154.0,258.0,1,3,40.1,103.4,2.6,ESS-4,154.0,258.0,50528.9,
WES,200.0,294.0,45741.6,3,1,174.0,263.0,1,2,166.0,251.0,1,3,157.0,252.0,2,4,38.4,129.3,3.4,ESS-2,157.0,252.0,50345.1,
WES,200.0,294.0,45748.3,3,1,138.0,265.0,1,2,142.0,234.0,1,3,126.0,209.0,1,3,77.6,158.8,2.0,MID-1,126.0,209.0,55064.1,
WES,200.0,294.0,45771.6,3,1,171.0,261.0,1,2,150.0,240.0,1,3,149.0,236.0,1,3,46.7,116.9,2.5,UNI-1,149.0,236.0,51369.8,
WES,200.0,294.0,45776.5,3,1,171.0,260.0,2,2,172.0,260.0,2,3,167.0,253.0,2,6,32.6,169.6,5.2,HUD-2,167.0,253.0,49685.4,
WES,200.0,294.0,45779.1,3,1,158.0,255.0,1,2,149.0,250.0,1,3,137.0,228.0,1,3,55.6,129.5,2.3,MID-3,137.0,228.0,52451.4,
WES,200.0,294.0,45783.3,3,1,141.0,290.0,1,2,132.0,264.0,1,3,113.0,229.0,1,3,75.9,145.2,1.9,SOM-1,113.0,229.0,54889.4,
WES,200.0,294.0,45791.3,3,1,171.0,262.0,1,2,165.0,259.0,1,3,140.0,270.0,1,3,46.3,94.4,2.0,ESS-6,140.0,270.0,51350.2,
WES,200.0,294.0,45798.8,3,1,155.0,257.0,1,2,163.0,247.0,1,3,161.0,207.0,1,3,66.7,128.0,1.9,MON-3,161.0,207.0,53799.1,
WES,200.0,294.0,45829.9,3,1,166.0,284.0,1,2,121.0,316.0,1,3,90.0,297.0,1,3,76.2,136.5,1.8,SUS,90.0,297.0,54975.1,
WES,200.0,294.0,45841.4,3,1,154.0,248.0,1,2,153.0,254.0,2,3,144.0,239.0,1,4,53.2,160.2,3.0,UNI-1,144.0,239.0,52222.7,
WES,200.0,294.0,45851.3,3,1,158.0,266.0,2,2,155.0,253.0,3,3,145.0,253.0,1,6,44.3,211.3,4.8,ESS-2,145.0,253.0,51166.3,
WES,200.0,294.0,45856.0,3,1,152.0,275.0,1,2,144.0,273.0,1,3,136.0,241.0,1,3,55.7,116.7,2.1,UNI-2,136.0,241.0,52541.6,
WES,200.0,294.0,45870.4,3,1,169.0,259.0,1,2,168.0,254.0,1,3,149.0,256.0,1,3,42.6,96.9,2.3,ESS-3,149.0,256.0,50979.4,
WES,200.0,294.0,45886.4,3,1,166.0,253.0,2,2,123.0,219.0,1,3,102.0,200.0,1,4,81.8,209.9,2.6,MER-2,102.0,200.0,55707.3,
WES,200.0,294.0,45897.1,3,1,171.0,259.0,1,2,149.0,266.0,1,3,129.0,239.0,1,3,61.3,116.1,1.9,UNI-1,129.0,239.0,53251.2,
WES,200.0,294.0,45901.7,3,1,172.0,261.0,1,2,168.0,257.0,1,3,120.0,268.0,1,3,58.9,105.8,1.8,MOR-2,120.0,268.0,52970.6,
WES,200.0,294.0,45908.8,3,1,153.0,249.0,2,2,150.0,248.0,1,3,135.0,241.0,1,4,50.9,169.2,3.3,UNI-2,135.0,241.0,52013.3,
WES,200.0,294.0,45923.9,3,1,166.0,270.0,1,2,171.0,263.0,1,3,103.0,200.0,1,3,85.8,131.5,1.5,MER-2,103.0,200.0,56214.0,
WES,200.0,294.0,45935.5,3,1,143.0,271.0,1,2,129.0,256.0,1,3,121.0,201.0,1,3,82.5,158.4,1.9,MID-1,121.0,201.0,55840.0,
WES,200.0,294.0,45955.0,3,1,157.0,253.0,1,2,108.0,199.0,1,3,55.0,119.0,1,3,137.0,251.4,1.8,GLO-1,55.0,119.0,62392.3,
WES,200.0,294.0,45970.5,3,1,158.0,256.0,1,2,138.0,242.0,1,3,138.0,251.0,1,3,54.0,127.8,2.4,ESS-1,138.0,251.0,52454.3,
WES,200.0,294.0,45976.6,3,1,166.0,258.0,1,2,134.0,254.0,1,3,94.0,272.0,1,3,75.4,141.0,1.9,MOR-2,94.0,272.0,55021.9,
WES,200.0,294.0,45987.0,3,1,173.0,263.0,1,2,166.0,252.0,1,3,154.0,257.0,1,3,40.3,92.5,2.3,ESS-3,154.0,257.0,50821.7,
WES,200.0,294.0,45991.8,3,1,169.0,254.0,1,2,146.0,234.0,1,3,76.0,119.0,1,3,129.4,207.5,1.6,CAM-1,76.0,119.0,61523.3,
WES,200.0,294.0,46010.5,3,1,135.0,262.0,1,2,125.0,269.0,1,3,127.0,273.0,1,3,53.5,136.5,2.6,MOR-2,127.0,273.0,52427.8,
WES,200.0,294.0,46021.7,3,1,173.0,262.0,2,2,172.0,263.0,4,3,155.0,254.0,3,9,37.5,258.9,6.9,ESS-3,155.0,254.0,50523.0,
WES,200.0,294.0,46030.0,3,1,157.0,265.0,2,2,156.0,264.0,1,3,129.0,277.0,1,4,49.9,138.0,2.8,MOR-3,129.0,277.0,52023.7,
WES,200.0,294.0,46049.7,3,1,158.0,253.0,1,2,157.0,259.0,1,3,156.0,257.0,1,3,40.2,103.0,2.6,HUD-2,156.0,257.0,50874.6,
WES,200.0,294.0,46061.1,3,1,151.0,256.0,1,2,145.0,248.0,1,3,85.0,164.0,1,3,105.1,184.4,1.8,BUR-2,85.0,164.0,58678.1,
WES,200.0,294.0,46062.2,3,1,154.0,259.0,1,2,150.0,256.0,1,3,155.0,243.0,1,3,46.0,113.2,2.5,UNI-2,155.0,243.0,51586.8,
WES,200.0,294.0,46063.9,3,1,143.0,274.0,1,2,144.0,274.0,1,3,148.0,271.0,1,3,39.8,106.0,2.7,ESS-6,148.0,271.0,50845.2,
WES,200.0,294.0,46090.2,3,1,157.0,252.0,1,2,160.0,243.0,1,3,110.0,221.0,1,3,74.5,144.5,1.9,SOM-1,110.0,221.0,55034.1,
WES,200.0,294.0,46098.5,3,1,171.0,254.0,1,2,142.0,247.0,1,3,143.0,250.0,1,3,49.4,117.6,2.4,UNI-3,143.0,250.0,52031.4,
WES,200.0,294.0,46100.3,3,1,167.0,298.0,1,2,141.0,289.0,1,3,116.0,69.0,1,3,169.3,199.6,1.2,ATL,116.0,69.0,66416.6,
WES,200.0,294.0,46115.4,3,1,171.0,258.0,1,2,170.0,261.0,1,3,162.0,252.0,1,3,36.9,88.5,2.4,HUD-1,162.0,252.0,50538.5,
WES,200.0,294.0,46121.1,3,1,154.0,268.0,1,2,155.0,258.0,1,3,149.0,257.0,1,3,41.4,104.1,2.5,ESS-3,149.0,257.0,51087.1,
WES,200.0,294.0,46125.3,3,1,170.0,253.0,1,2,155.0,251.0,1,3,139.0,259.0,1,3,50.3,110.0,2.2,ESS-4,139.0,259.0,52160.7,
WES,200.0,294.0,46155.9,3,1,170.0,259.0,1,2,150.0,258.0,1,3,143.0,251.0,1,3,45.6,107.5,2.4,UNI-3,143.0,251.0,51629.5,
WES,200.0,294.0,46164.1,3,1,165.0,248.0,1,2,162.0,245.0,1,3,156.0,253.0,2,4,43.2,144.1,3.3,ESS-2,156.0,253.0,51351.3,
WES,200.0,294.0,46173.8,3,1,144.0,273.0,1,2,145.0,258.0,1,3,140.0,208.0,1,3,75.1,138.2,1.8,MID-1,140.0,208.0,55180.4,
WES,200.0,294.0,46174.1,3,1,169.0,252.0,1,2,168.0,254.0,2,3,154.0,252.0,1,4,41.1,130.2,3.2,ESS-2,154.0,252.0,51111.8,
WES,200.0,294.0,46179.7,3,1,169.0,257.0,1,2,158.0,264.0,1,3,136.0,262.0,1,3,50.0,102.9,2.1,ESS-4,136.0,262.0,52184.4,
WES,200.0,294.0,46197.2,3,1,172.0,264.0,2,2,169.0,261.0,1,3,167.0,255.0,1,4,31.0,107.1,3.5,HUD-2,167.0,255.0,49912.6,
WES,200.0,294.0,46212.2,3,1,158.0,266.0,1,2,151.0,268.0,1,3,153.0,254.0,1,3,43.1,100.6,2.3,ESS-3,153.0,254.0,51389.0,
WES,200.0,294.0,46216.9,3,1,166.0,259.0,1,2,160.0,180.0,1,3,65.0,148.0,1,3,137.0,221.1,1.6,BUR-1,65.0,148.0,62652.2,
WES,200.0,294.0,46217.5,3,1,118.0,292.0,1,2,62.0,144.0,1,3,60.0,75.0,1,3,185.6,327.5,1.8,CUM,60.0,75.0,68486.6,
WES,200.0,294.0,46221.3,3,1,169.0,256.0,2,2,157.0,255.0,1,3,136.0,241.0,1,4,51.8,143.5,2.8,UNI-2,136.0,241.0,52436.4,
WES,200.0,294.0,46230.0,3,1,172.0,260.0,1,2,166.0,260.0,1,3,159.0,253.0,1,3,36.0,90.1,2.5,ESS-2,159.0,253.0,50546.1,
WES,200.0,294.0,46250.6,3,1,170.0,252.0,2,2,149.0,256.0,1,3,64.0,144.0,1,4,128.2,221.6,1.7,CAM-3,64.0,144.0,61629.4,
WES,200.0,294.0,46255.7,3,1,171.0,253.0,1,2,154.0,249.0,1,3,115.0,230.0,1,3,66.6,132.6,2.0,SOM-1,115.0,230.0,54252.5,
WES,200.0,294.0,46277.1,3,1,144.0,260.0,1,2,135.0,258.0,1,3,103.0,195.0,1,3,87.2,167.1,1.9,MER-2,103.0,195.0,56745.5,
WES,200.0,294.0,46285.9,3,1,171.0,259.0,1,2,161.0,244.0,1,3,134.0,254.0,1,3,55.4,111.6,2.0,ESS-3,134.0,254.0,52929.6,
WES,200.0,294.0,46299.8,3,1,156.0,255.0,1,2,148.0,258.0,2,3,127.0,269.0,1,4,54.6,157.5,2.9,MOR-2,127.0,269.0,52855.1,
WES,200.0,294.0,46316.9,3,1,159.0,260.0,1,2,154.0,260.0,1,3,146.0,243.0,1,3,46.2,110.8,2.4,UNI-2,146.0,243.0,51864.6,
WES,200.0,294.0,46331.7,3,1,158.0,261.0,1,2,146.0,261.0,1,3,132.0,273.0,1,3,50.3,112.7,2.2,MOR-2,132.0,273.0,52369.1,
WES,200.0,294.0,46345.2,2,1,167.0,274.0,1,2,110.0,316.0,1,NA, NA, NA, NA,2,65.6,78.7,1.2,SUS,110.0,316.0,54221.3,
WES,200.0,294.0,46349.1,3,1,163.0,248.0,1,2,166.0,249.0,1,3,14.0,114.0,1,3,159.3,224.6,1.4,SAL,14.0,114.0,65464.5,
WES,200.0,294.0,46350.3,3,1,155.0,253.0,3,2,146.0,255.0,1,3,135.0,259.0,1,5,49.1,193.8,3.9,ESS-4,135.0,259.0,52240.0,
WES,200.0,294.0,46377.4,3,1,149.0,266.0,1,2,154.0,248.0,3,3,107.0,204.0,1,5,84.7,229.7,2.7,SOM-1,107.0,204.0,56546.9,
WES,200.0,294.0,46383.1,3,1,148.0,272.0,1,2,145.0,274.0,1,3,141.0,258.0,1,3,45.9,110.5,2.4,ESS-4,141.0,258.0,51895.5,
WES,200.0,294.0,46403.8,3,1,157.0,252.0,2,2,148.0,254.0,1,3,149.0,241.0,1,4,49.4,155.6,3.1,UNI-2,149.0,241.0,52334.2,
WES,200.0,294.0,46448.1,3,1,171.0,254.0,1,2,169.0,257.0,1,3,43.0,97.0,1,3,154.0,209.8,1.4,SAL,43.0,97.0,64928.2,
WES,200.0,294.0,46478.2,3,1,156.0,250.0,1,2,147.0,257.0,1,3,145.0,245.0,1,3,51.5,120.3,2.3,UNI-3,145.0,245.0,52655.3,
WES,200.0,294.0,46509.9,3,1,160.0,262.0,1,2,157.0,259.0,1,3,143.0,242.0,1,3,46.5,110.3,2.4,UNI-2,143.0,242.0,52089.2,
WES,200.0,294.0,46535.2,3,1,161.0,274.0,1,2,158.0,257.0,1,3,155.0,254.0,1,3,39.2,96.0,2.4,ESS-3,155.0,254.0,51239.3,
WES,200.0,294.0,46544.2,3,1,171.0,258.0,1,2,170.0,253.0,1,3,137.0,253.0,1,3,50.6,103.3,2.0,ESS-2,137.0,253.0,52615.7,
WES,200.0,294.0,46582.7,3,1,156.0,265.0,1,2,143.0,250.0,1,3,148.0,243.0,1,3,48.7,118.5,2.4,UNI-2,148.0,243.0,52425.4,
WES,200.0,294.0,46609.3,3,1,166.0,253.0,1,2,156.0,256.0,1,3,127.0,229.0,1,3,62.0,125.5,2.0,MID-4,127.0,229.0,54048.8,
WES,200.0,294.0,46633.0,3,1,167.0,253.0,1,2,164.0,259.0,2,3,134.0,259.0,1,4,53.6,136.7,2.5,ESS-4,134.0,259.0,53065.4,
WES,200.0,294.0,46656.4,3,1,170.0,259.0,2,2,168.0,252.0,1,3,170.0,250.0,1,4,33.7,119.0,3.5,HUD-1,170.0,250.0,50703.2,
WES,200.0,294.0,46688.4,3,1,166.0,259.0,1,2,156.0,257.0,1,3,156.0,258.0,1,3,36.0,97.9,2.7,ESS-4,156.0,258.0,51008.0,
WES,200.0,294.0,46694.0,3,1,164.0,265.0,1,2,141.0,273.0,1,3,114.0,276.0,1,3,58.6,118.0,2.0,MOR-3,114.0,276.0,53731.7,
WES,200.0,294.0,46705.5,3,1,170.0,251.0,1,2,162.0,250.0,1,3,146.0,247.0,1,3,46.1,109.3,2.4,UNI-3,146.0,247.0,52233.0,
WES,200.0,294.0,46758.7,3,1,168.0,261.0,1,2,157.0,260.0,1,3,152.0,264.0,1,3,38.0,94.4,2.5,ESS-5,152.0,264.0,51324.6,
WES,200.0,294.0,46820.2,3,1,169.0,260.0,1,2,171.0,259.0,1,3,154.0,260.0,1,3,39.2,89.2,2.3,ESS-4,154.0,260.0,51520.1,
WES,200.0,294.0,46835.9,2,1,134.0,290.0,1,2,88.0,272.0,1,NA, NA, NA, NA,2,69.3,108.2,1.6,WAR,88.0,272.0,55153.1,
WES,200.0,294.0,46861.5,3,1,173.0,260.0,1,2,151.0,265.0,1,3,134.0,227.0,1,3,64.6,116.6,1.8,MID-3,134.0,227.0,54609.2,
WES,200.0,294.0,46914.1,2,1,169.0,261.0,1,2,139.0,270.0,1,NA, NA, NA, NA,2,46.0,66.5,1.4,ESS-6,139.0,270.0,52429.2,
WES,200.0,294.0,47016.2,3,1,170.0,251.0,1,2,168.0,255.0,1,3,144.0,222.0,1,3,58.6,116.5,2.0,MID-2,144.0,222.0,54051.2,
WES,200.0,294.0,57915.9,3,1,172.0,260.0,3,2,166.0,251.0,1,3,105.0,223.0,1,5,73.2,183.3,2.5,SOM-1,105.0,223.0,66698.5,
WES,200.0,294.0,57918.3,3,1,172.0,290.0,1,2,159.0,301.0,1,3,151.0,296.0,1,3,32.8,71.4,2.2,BER-3,151.0,296.0,61860.1,
WES,200.0,294.0,57933.9,3,1,175.0,271.0,2,2,154.0,248.0,12,3,153.0,241.0,1,15,43.3,551.7,12.7,UNI-2,153.0,241.0,63131.3,
WES,200.0,294.0,57954.2,3,1,164.0,296.0,1,2,153.0,278.0,1,3,137.0,252.0,1,3,52.6,96.9,1.8,ESS-2,137.0,252.0,64267.1,
WES,200.0,294.0,57964.9,3,1,180.0,287.0,1,2,162.0,273.0,2,3,156.0,260.0,2,5,35.0,131.5,3.8,ESS-4,156.0,260.0,62163.3,
WES,200.0,294.0,57970.1,3,1,175.0,281.0,2,2,145.0,232.0,2,3,58.0,142.0,1,5,126.5,258.1,2.0,CAM-3,58.0,142.0,73148.3,
WES,200.0,294.0,57972.5,3,1,177.0,266.0,1,2,171.0,262.0,3,3,170.0,250.0,4,8,33.3,227.3,6.8,HUD-1,170.0,250.0,61967.6,
WES,200.0,294.0,57975.1,3,1,167.0,296.0,1,2,146.0,285.0,1,3,51.0,133.0,1,3,141.6,184.3,1.3,GLO-2,51.0,133.0,74968.1,
WES,200.0,294.0,57977.3,3,1,175.0,263.0,3,2,150.0,264.0,3,3,98.0,259.0,1,7,70.3,241.3,3.4,MOR-1,98.0,259.0,66407.4,
WES,200.0,294.0,57979.0,3,1,174.0,281.0,1,2,165.0,268.0,2,3,142.0,234.0,1,4,51.6,119.8,2.3,UNI-1,142.0,234.0,64165.9,
WES,200.0,294.0,57987.2,3,1,171.0,279.0,2,2,166.0,276.0,2,3,143.0,285.0,2,6,37.9,154.6,4.1,MOR-3,143.0,285.0,62536.0,
WES,200.0,294.0,57987.9,3,1,173.0,264.0,2,2,172.0,264.0,7,3,169.0,257.0,2,11,29.4,278.7,9.5,HUD-2,169.0,257.0,61514.3,
WES,200.0,294.0,57990.5,3,1,169.0,260.0,4,2,166.0,253.0,3,3,140.0,258.0,1,8,48.1,248.3,5.2,ESS-4,140.0,258.0,63757.9,
WES,200.0,294.0,57991.4,3,1,174.0,268.0,1,2,157.0,263.0,1,3,143.0,273.0,1,3,43.0,90.3,2.1,ESS-6,143.0,273.0,63153.4,
WES,200.0,294.0,57999.7,3,1,135.0,250.0,1,2,117.0,230.0,1,3,110.0,205.0,1,3,78.8,185.9,2.4,MID-1,110.0,205.0,67457.7,
WES,200.0,294.0,58002.2,3,1,161.0,284.0,1,2,158.0,261.0,3,3,148.0,242.0,1,5,51.0,164.4,3.2,UNI-2,148.0,242.0,64116.9,
WES,200.0,294.0,58006.9,3,1,174.0,262.0,3,2,160.0,242.0,1,3,177.0,200.0,1,5,66.6,171.6,2.6,MON-3,177.0,200.0,65995.6,
WES,200.0,294.0,58009.2,3,1,154.0,288.0,1,2,118.0,264.0,1,3,92.0,193.0,1,3,99.2,168.9,1.7,MER-2,92.0,193.0,69908.5,
WES,200.0,294.0,58011.3,3,1,173.0,261.0,2,2,145.0,258.0,1,3,106.0,273.0,1,4,67.6,148.4,2.2,MOR-2,106.0,273.0,66117.3,
WES,200.0,294.0,58012.0,3,1,179.0,292.0,2,2,158.0,255.0,2,3,153.0,256.0,1,5,41.2,130.4,3.2,ESS-3,153.0,256.0,62961.2,
WES,200.0,294.0,58014.6,3,1,168.0,275.0,4,2,154.0,287.0,1,3,145.0,292.0,1,6,39.6,150.3,3.8,BER-3,145.0,292.0,62763.0,
WES,200.0,294.0,58016.3,3,1,160.0,278.0,2,2,153.0,254.0,2,3,142.0,247.0,2,6,48.7,215.3,4.4,UNI-3,142.0,247.0,63856.9,
WES,200.0,294.0,58019.2,3,1,174.0,269.0,3,2,161.0,270.0,3,3,148.0,261.0,1,7,39.0,184.3,4.7,ESS-4,148.0,261.0,62693.4,
WES,200.0,294.0,58020.0,3,1,170.0,278.0,2,2,161.0,252.0,1,3,127.0,185.0,1,4,82.0,153.9,1.9,MON-2,127.0,185.0,67858.6,
WES,200.0,294.0,58022.5,3,1,178.0,270.0,1,2,164.0,276.0,1,3,143.0,268.0,1,3,42.2,81.3,1.9,ESS-6,143.0,268.0,63081.4,
WES,200.0,294.0,58027.9,3,1,160.0,295.0,1,2,162.0,294.0,1,3,132.0,279.0,1,3,45.5,88.6,1.9,MOR-3,132.0,279.0,63484.7,
WES,200.0,294.0,58031.4,3,1,166.0,252.0,2,2,157.0,252.0,6,3,126.0,235.0,1,9,59.0,338.0,5.7,UNI-1,126.0,235.0,65115.6,
WES,200.0,294.0,58034.2,3,1,157.0,283.0,2,2,128.0,237.0,1,3,60.0,142.0,1,4,129.4,232.4,1.8,CAM-3,60.0,142.0,73556.8,
WES,200.0,294.0,58037.8,3,1,171.0,256.0,3,2,170.0,259.0,2,3,149.0,244.0,1,6,46.1,184.2,4.0,UNI-2,149.0,244.0,63565.3,
WES,200.0,294.0,58040.9,3,1,177.0,268.0,1,2,144.0,253.0,1,3,136.0,234.0,1,3,54.9,115.1,2.1,MID-4,136.0,234.0,64634.5,
WES,200.0,294.0,58044.2,3,1,175.0,268.0,2,2,174.0,265.0,1,3,143.0,274.0,4,7,42.9,211.6,4.9,ESS-6,143.0,274.0,63193.0,
WES,200.0,294.0,58044.7,3,1,176.0,281.0,1,2,129.0,268.0,1,3,125.0,235.0,1,3,65.6,119.0,1.8,UNI-1,125.0,235.0,65914.4,
WES,200.0,294.0,58046.2,3,1,172.0,273.0,2,2,155.0,252.0,3,3,141.0,237.0,1,6,49.5,202.0,4.1,UNI-1,141.0,237.0,63988.8,
WES,200.0,294.0,58049.9,3,1,172.0,263.0,2,2,110.0,260.0,1,3,88.0,269.0,1,4,76.6,176.7,2.3,WAR,88.0,269.0,67238.3,
WES,200.0,294.0,58050.0,3,1,169.0,261.0,2,2,147.0,257.0,1,3,146.0,200.0,1,4,74.8,158.2,2.1,MON-3,146.0,200.0,67024.5,
WES,200.0,294.0,58053.9,3,1,165.0,269.0,1,2,159.0,264.0,1,3,144.0,274.0,1,3,41.3,92.0,2.2,ESS-6,144.0,274.0,63011.1,
WES,200.0,294.0,58055.3,3,1,157.0,254.0,1,2,156.0,257.0,2,3,141.0,239.0,1,4,51.2,152.6,3.0,UNI-1,141.0,239.0,64198.4,
WES,200.0,294.0,58058.8,3,1,167.0,262.0,1,2,168.0,251.0,2,3,147.0,252.0,1,4,46.8,132.5,2.8,ESS-2,147.0,252.0,63677.4,
WES,200.0,294.0,58059.3,3,1,171.0,271.0,1,2,145.0,251.0,2,3,136.0,241.0,2,5,50.0,205.7,4.1,UNI-2,136.0,241.0,64054.7,
WES,200.0,294.0,58061.8,3,1,177.0,270.0,3,2,118.0,226.0,1,3,92.0,237.0,1,5,81.0,197.0,2.4,HUN,92.0,237.0,67787.1,
WES,200.0,294.0,58066.6,3,1,152.0,262.0,3,2,136.0,265.0,1,3,125.0,219.0,1,5,72.8,209.6,2.9,MID-2,125.0,219.0,66797.6,
WES,200.0,294.0,58068.4,3,1,174.0,284.0,1,2,154.0,268.0,2,3,140.0,250.0,2,5,45.8,169.4,3.7,UNI-3,140.0,250.0,63560.0,
WES,200.0,294.0,58070.3,3,1,171.0,257.0,2,2,121.0,269.0,1,3,78.0,220.0,1,4,98.2,191.7,2.0,HUN,78.0,220.0,69851.1,
WES,200.0,294.0,58072.4,3,1,149.0,250.0,3,2,145.0,240.0,1,3,127.0,237.0,1,5,57.8,223.1,3.9,UNI-1,127.0,237.0,65011.5,
WES,200.0,294.0,58074.1,3,1,173.0,262.0,2,2,155.0,256.0,3,3,106.0,236.0,1,6,68.3,222.5,3.3,SOM-2,106.0,236.0,66265.4,
WES,200.0,294.0,58075.6,3,1,164.0,286.0,1,2,158.0,297.0,1,3,103.0,195.0,1,3,99.2,130.6,1.3,MER-2,103.0,195.0,69976.6,
WES,200.0,294.0,58077.3,3,1,176.0,268.0,1,2,174.0,263.0,2,3,157.0,265.0,9,12,34.7,349.9,10.1,ESS-5,157.0,265.0,62245.1,
WES,200.0,294.0,58079.4,3,1,170.0,255.0,1,2,170.0,254.0,9,3,164.0,247.0,1,11,35.7,335.0,9.4,HUD-1,164.0,247.0,62357.8,
WES,200.0,294.0,58080.6,3,1,159.0,283.0,1,2,151.0,263.0,2,3,152.0,258.0,1,4,41.5,131.0,3.2,ESS-4,152.0,258.0,63055.1,
WES,200.0,294.0,58084.2,3,1,173.0,263.0,4,2,171.0,260.0,2,3,148.0,268.0,1,7,41.4,187.2,4.5,ESS-6,148.0,268.0,63057.0,
