County Name	Pixel	Total Trips	Total Intercounty Trips	Total Riders	Average Time b/w Trips	Average AVO
BER	"169.0, 268.0"	1220	997	3978	70.22868852	1.982704918
BER	"179.0, 273.0"	1214	1055	4378	70.49505766	2.059472817
BER	"170.0, 283.0"	1212	892	4445	70.76237624	2.050825083
BER	"163.0, 279.0"	1206	1028	3768	71.13598673	2.054311774
BER	"164.0, 275.0"	1205	1019	3422	71.02406639	1.910539419
BER	"173.0, 276.0"	1195	1045	3959	71.79330544	2.083933054
BER	"160.0, 277.0"	1195	1012	3732	71.7958159	2.097573222
BER	"162.0, 276.0"	1193	997	3596	71.79882649	1.883487008
BER	"166.0, 284.0"	1191	1055	3629	71.83459278	1.981780017
BER	"159.0, 262.0"	1188	952	3197	72.03619529	1.611195286
BER	"170.0, 276.0"	1185	1009	3786	72.38312236	1.96464135
BER	"166.0, 276.0"	1184	970	3479	72.37922297	1.886486486
BER	"162.0, 265.0"	1176	1027	3377	72.92346939	1.909353741
BER	"161.0, 282.0"	1175	1034	3714	72.74723404	2.136765957
BER	"156.0, 300.0"	1172	1007	3912	73.15443686	2.234300341
BER	"175.0, 281.0"	1171	1046	4041	73.09479078	2.267890692
BER	"167.0, 273.0"	1167	1027	3432	73.46958012	1.99151671
BER	"171.0, 279.0"	1163	990	3848	73.8099742	2.074634566
BER	"171.0, 281.0"	1162	522	5565	73.79518072	3.051635112
BER	"160.0, 281.0"	1162	978	3329	73.83993115	1.94363167
BER	"166.0, 270.0"	1160	976	3187	73.45258621	1.822327586
BER	"175.0, 267.0"	1157	1004	4430	74.22644771	2.252808989
BER	"158.0, 298.0"	1154	763	3680	74.12131716	1.925389948
BER	"167.0, 276.0"	1154	981	3687	74.31282496	2.07339688
BER	"160.0, 287.0"	1152	998	3415	74.43142361	2.040538194
BER	"166.0, 273.0"	1150	982	3486	74.6373913	1.927478261
BER	"175.0, 282.0"	1146	994	3745	74.82984293	2.172949389
BER	"163.0, 263.0"	1146	982	3071	74.89965096	1.710732984
BER	"170.0, 288.0"	1139	871	3715	75.06584723	2.07427568
BER	"157.0, 290.0"	1138	905	4005	75.14938489	2.22486819
BER	"165.0, 275.0"	1132	956	3342	75.87190813	1.888339223
BER	"174.0, 266.0"	1124	914	4253	76.21441281	2.060231317
BER	"169.0, 271.0"	1119	968	3784	76.65594281	2.074709562
BER	"177.0, 275.0"	1118	943	3512	76.74150268	1.885599284
BER	"159.0, 294.0"	1117	583	4037	76.7564906	2.168039391
BER	"170.0, 281.0"	1113	949	3178	76.85265049	1.974213836
BER	"175.0, 280.0"	1108	979	3776	77.50090253	2.244223827
BER	"175.0, 287.0"	1102	911	5279	77.31125227	2.890199637
BER	"158.0, 282.0"	1102	944	3048	77.91288566	1.825589837
BER	"174.0, 277.0"	1099	974	3910	77.78161965	2.261146497
BER	"172.0, 270.0"	1094	898	4238	78.43235832	2.22166362
BER	"178.0, 282.0"	1092	909	3807	78.49175824	2.156135531
BER	"161.0, 283.0"	1087	908	3119	78.8399264	1.974425023
BER	"173.0, 265.0"	1085	820	3791	79.07465438	1.879078341
BER	"172.0, 282.0"	1080	940	3130	79.52962963	2.03787037
BER	"163.0, 269.0"	1079	926	3165	79.5347544	1.912696942
BER	"159.0, 288.0"	1070	909	3142	80.17850467	1.949345794
BER	"174.0, 267.0"	1068	898	3972	80.23782772	2.162827715
BER	"178.0, 286.0"	1067	920	3288	80.34114339	1.969259606
BER	"161.0, 268.0"	1064	899	3077	80.70112782	1.809680451
BER	"155.0, 287.0"	1060	893	3071	81.03490566	1.958018868
BER	"160.0, 261.0"	1056	922	2758	81.23674242	1.603219697
BER	"177.0, 280.0"	1055	886	3833	81.0492891	2.292606635
BER	"166.0, 267.0"	1055	876	2827	81.22180095	1.742938389
BER	"168.0, 276.0"	1054	915	3222	81.25426945	2.036053131
BER	"174.0, 270.0"	1047	829	3729	81.5052531	2.10296084
BER	"177.0, 279.0"	1047	926	3304	81.91690544	2.062846227
BER	"175.0, 274.0"	1045	874	3232	82.03157895	1.896555024
BER	"170.0, 278.0"	1042	918	3163	82.17466411	2.022840691
BER	"160.0, 274.0"	1041	881	2964	82.30931796	1.897214217
BER	"173.0, 272.0"	1037	827	3098	82.65477338	1.805978785
BER	"165.0, 277.0"	1036	891	2990	82.73552124	1.908783784
BER	"166.0, 296.0"	1034	908	3375	83	2.249613153
BER	"172.0, 280.0"	1027	882	3051	83.65238559	2.093670886
BER	"175.0, 283.0"	1026	884	3251	83.5994152	2.107797271
BER	"173.0, 268.0"	1025	847	3221	83.70536585	1.839121951
BER	"163.0, 275.0"	1019	862	2708	84.15112856	1.831795878
BER	"160.0, 284.0"	1017	779	3353	84.25860374	2.049557522
BER	"161.0, 262.0"	1017	875	2638	84.32743363	1.660471976
BER	"164.0, 278.0"	1014	867	2849	84.50887574	1.860946746
BER	"179.0, 274.0"	1013	865	3468	84.34649556	1.990227048
BER	"170.0, 282.0"	1011	853	3219	84.50445104	2.190108803
BER	"165.0, 278.0"	1010	856	2768	84.91089109	1.836633663
BER	"160.0, 265.0"	1009	869	2608	84.99108028	1.572051536
BER	"161.0, 266.0"	1008	863	2931	84.45238095	1.819047619
BER	"178.0, 279.0"	1005	877	3012	85.33830846	1.951144279
BER	"169.0, 295.0"	1002	862	3728	85.28143713	2.362874251
BER	"176.0, 282.0"	1001	869	3281	85.55744256	2.129170829
BER	"178.0, 280.0"	1001	865	2999	85.56843157	1.935564436
BER	"169.0, 287.0"	995	845	3490	86.05125628	2.338994975
BER	"169.0, 290.0"	994	801	3099	86.12474849	1.918410463
BER	"163.0, 271.0"	994	822	2529	86.46177062	1.724949698
BER	"167.0, 271.0"	993	530	5213	86.53977845	3.370896274
BER	"170.0, 294.0"	985	807	3219	87.21116751	2.117055838
BER	"162.0, 277.0"	984	824	2667	86.99593496	1.786178862
BER	"165.0, 286.0"	983	859	2834	87.26856562	1.88474059
BER	"176.0, 277.0"	972	834	3162	88.30967078	2.099074074
BER	"163.0, 270.0"	971	801	2506	88.13285273	1.753861998
BER	"173.0, 280.0"	967	862	3133	88.61530507	2.184901758
BER	"173.0, 289.0"	966	833	2910	88.28467909	1.940890269
BER	"163.0, 278.0"	963	835	2981	89.21079958	2.065524403
BER	"170.0, 280.0"	962	826	2817	89.35135135	1.927027027
BER	"172.0, 272.0"	958	816	3038	89.68789144	2.01743215
BER	"167.0, 295.0"	956	824	3229	89.66422594	2.27332636
BER	"175.0, 270.0"	950	819	3316	90.00842105	2.186842105
BER	"162.0, 282.0"	950	803	2776	90.16	1.976947368
BER	"165.0, 296.0"	948	833	2965	90.58544304	2.12257384
BER	"159.0, 285.0"	947	791	2551	90.38965153	1.866209081
BER	"161.0, 276.0"	947	800	2654	90.64625132	1.799155227
BER	"167.0, 288.0"	941	796	2731	91.17215728	1.906588735
BER	"164.0, 279.0"	935	788	2629	91.35080214	1.825240642
BER	"177.0, 277.0"	927	767	2992	92.37971953	2.019093851
BER	"167.0, 279.0"	927	780	2816	92.52966559	1.946601942
BER	"176.0, 264.0"	925	829	3118	92.67027027	1.970486486
BER	"162.0, 281.0"	918	800	2642	93.34640523	2.05043573
BER	"173.0, 282.0"	917	813	2886	93.41875682	2.148745911
BER	"166.0, 281.0"	915	759	2484	93.82076503	1.892786885
BER	"151.0, 291.0"	913	715	2813	93.73822563	2.055312158
BER	"176.0, 273.0"	911	746	2786	93.83205269	1.835126235
BER	"159.0, 287.0"	911	747	2608	94.17782656	1.917672887
BER	"173.0, 273.0"	910	787	3000	93.82307692	2.104615385
BER	"160.0, 285.0"	910	780	2446	94.32417582	1.895164835
BER	"161.0, 278.0"	908	768	2594	94.40638767	1.971035242
BER	"175.0, 276.0"	907	809	2914	94.51598677	2.124145535
