County Name	Pixel	Total Trips	Total Intercounty Trips	Total Riders	Average Time b/w Trips	Average AVO
CAM	"64.0, 115.0"	1499	1364	4221	57.12675117	1.652301534
CAM	"57.0, 145.0"	1488	1378	5505	57.57526882	2.122983871
CAM	"63.0, 140.0"	1475	1373	4398	57.97355932	1.76379661
CAM	"68.0, 135.0"	1470	1338	4161	58.28571429	1.691496599
CAM	"66.0, 126.0"	1460	1334	4059	58.66575342	1.785890411
CAM	"58.0, 136.0"	1459	1327	4375	58.70116518	1.782316655
CAM	"58.0, 124.0"	1457	1279	4333	58.7865477	1.700480439
CAM	"55.0, 146.0"	1454	1355	5152	58.8741403	2.066781293
CAM	"57.0, 138.0"	1451	1325	4641	59.06202619	1.84452102
CAM	"58.0, 149.0"	1451	1101	8340	59.20399724	4.194486561
CAM	"62.0, 125.0"	1443	1299	5043	59.31947332	2.128274428
CAM	"56.0, 134.0"	1431	1308	4362	59.77707897	1.727113906
CAM	"58.0, 132.0"	1430	1290	4092	59.91608392	1.668321678
CAM	"70.0, 125.0"	1426	1285	3846	59.9628331	1.719775596
CAM	"57.0, 137.0"	1413	1256	4305	60.66949752	1.804953999
CAM	"61.0, 142.0"	1412	1281	4298	60.43342776	1.770184136
CAM	"63.0, 125.0"	1412	1276	4451	60.70892351	1.910977337
CAM	"52.0, 141.0"	1397	1245	4651	61.2884753	1.931138153
CAM	"58.0, 131.0"	1391	1169	4838	61.52336449	1.862257369
CAM	"72.0, 126.0"	1371	1247	3819	62.5003647	1.718161926
CAM	"58.0, 143.0"	1355	1255	4734	63.26346863	1.923394834
CAM	"54.0, 140.0"	1352	1226	4690	63.41863905	2.045488166
CAM	"63.0, 138.0"	1344	1230	3911	63.68005952	1.734895833
CAM	"57.0, 146.0"	1344	1242	4784	63.74925595	2.091592262
CAM	"62.0, 145.0"	1336	1248	3905	64.1998503	1.674550898
CAM	"60.0, 127.0"	1318	1187	3675	65.03869499	1.657587253
CAM	"56.0, 142.0"	1314	1251	3802	65.23668189	1.656849315
CAM	"65.0, 130.0"	1310	1192	3537	65.35572519	1.716793893
CAM	"59.0, 146.0"	1308	1220	4202	65.46024465	1.894342508
CAM	"68.0, 113.0"	1304	1173	3601	65.77684049	1.593251534
CAM	"61.0, 132.0"	1297	1168	3810	66.12721665	1.75921357
CAM	"64.0, 131.0"	1290	1182	3422	66.50620155	1.66496124
CAM	"60.0, 137.0"	1282	1146	3804	66.91575663	1.769734789
CAM	"73.0, 126.0"	1280	1155	3293	67.04453125	1.63546875
CAM	"56.0, 141.0"	1279	1159	3884	67.0539484	1.765598124
CAM	"73.0, 123.0"	1276	1160	3305	67.1630094	1.626959248
CAM	"60.0, 139.0"	1275	1153	3724	67.2572549	1.733960784
CAM	"67.0, 130.0"	1273	1187	3408	67.282011	1.652631579
CAM	"68.0, 126.0"	1268	1040	4860	67.4873817	2.231072555
CAM	"62.0, 149.0"	1268	1120	3809	67.55362776	1.577208202
CAM	"61.0, 115.0"	1259	1115	3383	68.12867355	1.516203336
CAM	"63.0, 114.0"	1251	1079	3654	68.48521183	1.637490008
CAM	"59.0, 133.0"	1244	1125	3541	68.79983923	1.662459807
CAM	"73.0, 127.0"	1240	1129	3151	69.21209677	1.608870968
CAM	"53.0, 139.0"	1236	1116	5200	69.34789644	2.277750809
CAM	"55.0, 132.0"	1234	1141	3400	69.50810373	1.578038898
CAM	"62.0, 129.0"	1227	1025	4050	69.66992665	1.917603912
CAM	"65.0, 140.0"	1225	1119	3592	69.96408163	1.796326531
CAM	"72.0, 124.0"	1218	1120	3038	70.43924466	1.604433498
CAM	"73.0, 122.0"	1214	1120	3039	70.54365733	1.635008237
CAM	"60.0, 124.0"	1213	1097	3182	70.73124485	1.613767519
CAM	"60.0, 145.0"	1211	1112	3784	70.80924855	1.802229562
CAM	"58.0, 145.0"	1208	1104	3995	70.99668874	1.898178808
CAM	"61.0, 131.0"	1197	1044	3582	71.58479532	1.769005848
CAM	"72.0, 121.0"	1197	1099	3009	71.66248956	1.613283208
CAM	"64.0, 129.0"	1196	1104	3120	71.71070234	1.694816054
CAM	"51.0, 137.0"	1179	1026	3861	72.75826972	1.85826972
CAM	"56.0, 146.0"	1178	1056	5246	72.76994907	2.324363328
CAM	"59.0, 144.0"	1176	1099	3509	72.97789116	1.759353741
CAM	"58.0, 123.0"	1171	1028	3122	73.28181042	1.574295474
CAM	"57.0, 127.0"	1155	974	4044	74.30649351	1.781904762
CAM	"60.0, 121.0"	1154	1014	3021	74.39514731	1.552426343
CAM	"76.0, 120.0"	1150	1018	3144	74.48956522	1.742608696
CAM	"53.0, 143.0"	1140	1032	3574	75.19736842	1.897280702
CAM	"68.0, 140.0"	1139	1016	3067	75.38015803	1.560052678
CAM	"62.0, 141.0"	1135	940	5149	75.28898678	2.451013216
CAM	"55.0, 145.0"	1132	1044	3815	75.65106007	1.981537102
CAM	"55.0, 140.0"	1122	1002	3562	76.40819964	1.919875223
CAM	"59.0, 120.0"	1121	976	2955	76.51650312	1.517662801
CAM	"59.0, 147.0"	1119	1034	3125	76.44950849	1.610813226
CAM	"53.0, 140.0"	1116	967	3729	76.85663082	1.950896057
CAM	"57.0, 124.0"	1115	673	3304	76.67713004	1.731569507
CAM	"54.0, 145.0"	1114	1049	3921	76.94075404	1.992280072
CAM	"64.0, 125.0"	1113	997	2993	77.10512129	1.723450135
CAM	"72.0, 123.0"	1103	1003	2718	77.80054397	1.581776972
CAM	"70.0, 132.0"	1089	982	2689	78.67401286	1.550505051
CAM	"64.0, 133.0"	1088	937	3341	78.87040441	1.845496324
CAM	"55.0, 143.0"	1086	995	3608	78.94383057	2.000644567
CAM	"71.0, 125.0"	1085	982	2711	79.16221198	1.645714286
CAM	"60.0, 138.0"	1078	991	2949	79.66697588	1.675510204
CAM	"71.0, 124.0"	1057	969	2534	81.16461684	1.590350047
CAM	"66.0, 132.0"	1056	966	2737	81.18371212	1.651704545
CAM	"67.0, 127.0"	1053	951	2783	81.57359924	1.707502374
CAM	"68.0, 137.0"	1051	951	2789	81.63748811	1.655756422
CAM	"62.0, 140.0"	1051	976	2727	81.71836346	1.584776403
CAM	"65.0, 127.0"	1050	949	2720	81.68190476	1.656380952
CAM	"66.0, 140.0"	1050	921	3626	81.77809524	1.989428571
CAM	"62.0, 131.0"	1047	932	2725	81.78701051	1.642597899
CAM	"69.0, 129.0"	1047	958	2603	81.85768863	1.578701051
CAM	"60.0, 122.0"	1046	901	3464	81.82313576	1.998374761
CAM	"71.0, 130.0"	1044	915	2570	82.09578544	1.602203065
CAM	"61.0, 145.0"	1043	959	3046	82.21284756	1.735953979
CAM	"58.0, 138.0"	1043	950	2954	82.33269415	1.699520614
CAM	"63.0, 126.0"	1042	943	2702	82.38099808	1.648848369
CAM	"57.0, 129.0"	1036	891	3496	82.83590734	1.643822394
CAM	"63.0, 139.0"	1032	927	2689	83.04844961	1.630426357
CAM	"54.0, 138.0"	1031	919	3460	83.06498545	1.962075655
CAM	"52.0, 142.0"	1028	927	3182	83.35311284	1.853599222
CAM	"59.0, 136.0"	1026	894	2966	83.71345029	1.73411306
CAM	"59.0, 118.0"	1019	875	2631	84.08635918	1.490382728
CAM	"51.0, 143.0"	1016	952	3231	84.01181102	1.924901575
CAM	"64.0, 127.0"	1011	900	2720	84.90108803	1.721068249
CAM	"56.0, 126.0"	1004	862	2678	85.55079681	1.502788845
CAM	"62.0, 148.0"	1000	902	2684	85.808	1.5186
CAM	"57.0, 143.0"	996	906	2824	86.20481928	1.712851406
CAM	"53.0, 136.0"	996	809	3758	86.26104418	2.040763052
CAM	"57.0, 136.0"	992	852	3713	86.38709677	2.15766129
CAM	"55.0, 141.0"	987	899	2615	86.99493414	1.611854103
CAM	"61.0, 146.0"	986	899	2901	87.04158215	1.75811359
CAM	"57.0, 125.0"	986	771	2927	87.07606491	1.678904665
CAM	"61.0, 144.0"	971	888	2864	88.29351184	1.754273944
CAM	"57.0, 122.0"	967	762	2766	88.86349535	1.556049638
CAM	"53.0, 134.0"	962	827	3555	89.06964657	2.056652807
CAM	"60.0, 134.0"	959	864	2424	89.37851929	1.578519291
CAM	"63.0, 128.0"	959	851	2528	89.64233577	1.699374348
CAM	"65.0, 115.0"	956	861	2407	89.86610879	1.534309623
CAM	"75.0, 116.0"	954	884	2258	89.98008386	1.582285115
CAM	"67.0, 116.0"	953	854	2480	89.74186779	1.638929696
CAM	"58.0, 137.0"	952	831	2914	90.02205882	1.856932773
CAM	"63.0, 118.0"	947	721	3688	90.71488912	2.262302006
CAM	"59.0, 140.0"	944	868	3147	91.02012712	1.925635593
CAM	"63.0, 129.0"	943	836	2695	91.00424178	1.804878049
CAM	"62.0, 132.0"	939	843	2420	91.50372737	1.626730564
CAM	"66.0, 142.0"	930	849	2418	92.28494624	1.611182796
CAM	"51.0, 142.0"	925	817	2925	92.79567568	1.809621622
CAM	"73.0, 128.0"	922	837	2200	93.04338395	1.511496746
CAM	"58.0, 144.0"	913	831	3061	94.07776561	2.04939759
CAM	"55.0, 133.0"	910	749	2638	94.30769231	1.65989011
CAM	"61.0, 133.0"	909	789	2388	94.50055006	1.622882288
CAM	"52.0, 133.0"	908	741	2365	94.52643172	1.465198238
CAM	"70.0, 131.0"	906	813	2090	94.88962472	1.526269316
CAM	"69.0, 139.0"	904	826	2308	94.99778761	1.621460177
CAM	"67.0, 133.0"	895	815	2170	95.68715084	1.576312849
CAM	"56.0, 135.0"	895	784	2470	95.89944134	1.689050279
CAM	"62.0, 138.0"	894	787	2351	95.901566	1.639485459
CAM	"67.0, 140.0"	891	809	2170	96.24803591	1.511335578
CAM	"68.0, 112.0"	891	777	2669	96.31649832	1.68989899
CAM	"59.0, 134.0"	888	777	2385	96.8277027	1.622747748
CAM	"62.0, 146.0"	886	804	2744	96.86117381	1.763995485
CAM	"64.0, 120.0"	879	773	2618	97.43117179	1.79294653
CAM	"77.0, 119.0"	872	778	1959	98.34862385	1.504587156
CAM	"59.0, 131.0"	870	755	2248	98.41264368	1.577126437
CAM	"64.0, 132.0"	868	770	2199	98.63364055	1.647235023
CAM	"57.0, 128.0"	867	748	2109	99.11534025	1.458592849
CAM	"53.0, 138.0"	865	771	3255	99.3283237	2.039306358
CAM	"61.0, 135.0"	859	746	2130	100.0186263	1.586961583
CAM	"52.0, 138.0"	859	736	2688	100.0512224	1.842374854
CAM	"65.0, 142.0"	857	779	2306	100.2765461	1.684714119
CAM	"70.0, 111.0"	854	754	3106	100.3430913	1.954098361
CAM	"59.0, 126.0"	854	729	2263	100.5948478	1.645433255
CAM	"54.0, 133.0"	852	692	2541	100.7065728	1.807394366
CAM	"74.0, 121.0"	851	762	1938	100.9647474	1.484606345
CAM	"56.0, 140.0"	849	747	2358	101.0965842	1.694228504
CAM	"66.0, 141.0"	847	761	2596	101.0873672	1.939433294
CAM	"72.0, 133.0"	845	749	2466	101.4106509	1.961065089
CAM	"68.0, 133.0"	845	770	1949	101.6568047	1.545680473
CAM	"68.0, 127.0"	841	754	1907	102.1034483	1.511890606
CAM	"54.0, 137.0"	837	739	2190	102.0179211	1.592831541
CAM	"55.0, 139.0"	830	723	2537	103.4746988	1.888313253
CAM	"52.0, 134.0"	829	709	2281	103.5850422	1.63437877
CAM	"65.0, 122.0"	828	724	2483	103.3586957	1.927777778
CAM	"57.0, 126.0"	824	710	1933	104.3058252	1.417718447
CAM	"58.0, 127.0"	814	701	2843	105.3218673	2.005159705
CAM	"68.0, 125.0"	809	727	1953	105.6427689	1.622249691
CAM	"69.0, 113.0"	809	709	2091	106.0247219	1.596909765
CAM	"79.0, 104.0"	801	715	1845	107.1735331	1.469538077
CAM	"67.0, 143.0"	799	694	2132	107.3717146	1.595869837
