County Name	Pixel	Total Trips	Total Intercounty Trips	Total Riders	Average Time b/w Trips	Average AVO
BUR	"98.0, 174.0"	992	929	2568	86.43044355	1.566532258
BUR	"88.0, 167.0"	957	870	2875	89.54754441	1.895715778
BUR	"111.0, 148.0"	948	882	2003	90.592827	1.578586498
BUR	"88.0, 148.0"	943	885	2633	90.77624602	1.947083775
BUR	"74.0, 146.0"	932	914	2307	92.04828326	1.690128755
BUR	"70.0, 147.0"	926	862	2550	92.61555076	1.661447084
BUR	"100.0, 148.0"	926	873	1900	92.76133909	1.566306695
BUR	"77.0, 138.0"	923	851	2312	92.98808234	1.628819068
BUR	"79.0, 155.0"	921	857	2459	93.10423453	1.949511401
BUR	"78.0, 156.0"	917	869	2202	93.55725191	1.62955289
BUR	"95.0, 162.0"	914	875	2108	93.90153173	1.606892779
BUR	"106.0, 157.0"	914	855	1959	93.94310722	1.552844639
BUR	"87.0, 148.0"	913	864	2115	94.09090909	1.668893757
BUR	"74.0, 145.0"	908	866	2265	94.57819383	1.568061674
BUR	"63.0, 153.0"	906	813	2665	94.72406181	1.694922737
BUR	"84.0, 139.0"	903	822	2184	94.9213732	1.66799557
BUR	"99.0, 148.0"	900	838	1847	95.26666667	1.588333333
BUR	"84.0, 149.0"	897	849	1890	95.85730212	1.542697882
BUR	"84.0, 134.0"	889	825	2018	96.5928009	1.571316085
BUR	"68.0, 145.0"	887	853	2128	96.84780158	1.595039459
BUR	"79.0, 146.0"	884	806	2188	97.11312217	1.683597285
BUR	"83.0, 157.0"	884	866	2155	97.20701357	1.633823529
BUR	"89.0, 132.0"	881	712	2934	96.98637911	2.019523269
BUR	"79.0, 157.0"	877	821	2550	97.91790194	2.003534778
BUR	"75.0, 139.0"	875	802	3413	97.66971429	2.232914286
BUR	"77.0, 150.0"	873	824	2164	98.37342497	1.625658648
BUR	"85.0, 149.0"	872	819	1882	98.37385321	1.524311927
BUR	"97.0, 170.0"	870	812	2039	98.65172414	1.556781609
BUR	"80.0, 163.0"	869	829	2071	98.52589183	1.578250863
BUR	"78.0, 131.0"	869	786	2473	98.8561565	1.80598389
BUR	"70.0, 154.0"	869	836	2090	98.87341772	1.577100115
BUR	"71.0, 143.0"	865	814	1961	99.39884393	1.514104046
BUR	"64.0, 151.0"	863	780	2383	99.62804171	1.601506373
BUR	"81.0, 160.0"	861	785	2440	99.55632985	1.804761905
BUR	"73.0, 139.0"	861	795	2195	99.67363531	1.537630662
BUR	"98.0, 168.0"	861	823	2133	99.73170732	1.605342625
BUR	"75.0, 156.0"	853	787	2453	100.3810082	1.935990621
BUR	"61.0, 153.0"	850	734	2802	100.9470588	1.924588235
BUR	"73.0, 143.0"	844	759	2552	101.2879147	1.868483412
BUR	"79.0, 137.0"	833	764	2266	103.0192077	1.809963986
BUR	"67.0, 147.0"	828	765	2026	103.7282609	1.535748792
BUR	"88.0, 150.0"	828	773	1925	103.7874396	1.700845411
BUR	"76.0, 155.0"	827	756	2186	103.7448609	1.830713422
BUR	"85.0, 159.0"	823	751	2351	104.1287971	1.9036452
BUR	"84.0, 137.0"	820	768	1699	104.8926829	1.52402439
BUR	"77.0, 154.0"	818	753	2147	104.8361858	1.790586797
BUR	"68.0, 141.0"	818	738	2098	105.0757946	1.551100244
BUR	"83.0, 163.0"	816	767	1993	105.1629902	1.681617647
BUR	"76.0, 157.0"	809	759	2124	106.0074166	1.768974042
BUR	"65.0, 146.0"	806	707	2381	106.3312655	1.747146402
BUR	"80.0, 152.0"	805	780	1861	106.7465839	1.610931677
BUR	"74.0, 158.0"	801	738	2367	106.9500624	1.82659176
BUR	"74.0, 136.0"	796	735	1901	107.5238693	1.49321608
BUR	"78.0, 151.0"	796	741	1854	107.7035176	1.582286432
BUR	"78.0, 137.0"	796	728	1734	107.9246231	1.494221106
BUR	"125.0, 95.0"	795	724	1812	108.0918239	1.496603774
BUR	"85.0, 163.0"	789	724	1901	108.7934094	1.707097592
BUR	"78.0, 154.0"	786	718	2050	109.2620865	1.820737913
BUR	"70.0, 157.0"	786	709	2116	109.3778626	1.834478372
