County Name	Pixel	Total Trips	Total Intercounty Trips	Total Riders	Average Time b/w Trips	Average AVO
GLO	"37.0, 126.0"	901	878	2245	95.31076582	1.736958935
GLO	"44.0, 130.0"	893	795	2430	96.19708847	1.717917133
GLO	"59.0, 114.0"	891	599	2231	96.45454545	1.428731762
GLO	"42.0, 125.0"	888	825	2191	96.53603604	1.698536036
GLO	"55.0, 103.0"	877	810	2061	97.87343216	1.60604333
GLO	"32.0, 118.0"	877	845	2106	97.92930445	1.695438997
GLO	"57.0, 118.0"	870	516	2112	98.38735632	1.426896552
GLO	"67.0, 106.0"	867	771	2239	99.05767013	1.646251442
GLO	"56.0, 124.0"	866	693	2350	99.20323326	1.618244804
GLO	"55.0, 105.0"	861	751	2505	99.70615563	1.756794425
GLO	"26.0, 117.0"	860	815	2197	99.92674419	1.749767442
GLO	"28.0, 119.0"	860	822	2194	99.93139535	1.716976744
GLO	"54.0, 111.0"	856	784	2418	100.3457944	1.738434579
GLO	"55.0, 115.0"	845	785	1928	101.6473373	1.606508876
GLO	"54.0, 120.0"	844	727	2135	101.6492891	1.619312796
GLO	"60.0, 93.0"	840	757	1983	102.3464286	1.55
GLO	"43.0, 128.0"	838	799	2105	102.4164678	1.7
GLO	"50.0, 116.0"	837	779	1892	102.7192354	1.591039427
GLO	"26.0, 116.0"	828	787	2202	103.718599	1.860386473
GLO	"54.0, 107.0"	816	725	2149	105.1017157	1.651960784
GLO	"53.0, 109.0"	811	699	2192	105.5893958	1.671393342
GLO	"32.0, 117.0"	811	764	1753	105.838471	1.595930949
GLO	"67.0, 105.0"	804	726	2608	106.7450249	1.922761194
GLO	"53.0, 129.0"	796	692	2184	107.7763819	1.698366834
GLO	"56.0, 118.0"	795	675	2008	107.9685535	1.585786164
GLO	"59.0, 117.0"	794	423	2067	108.2732997	1.522292191
GLO	"57.0, 119.0"	791	671	2336	108.6169406	1.652718078
GLO	"48.0, 123.0"	789	717	1891	108.8542459	1.634474018
GLO	"55.0, 120.0"	787	693	2264	108.9047014	1.743964422
GLO	"52.0, 110.0"	784	726	1813	109.1709184	1.600510204
GLO	"47.0, 131.0"	783	659	2159	109.5900383	1.754150702
GLO	"36.0, 125.0"	780	755	1826	110.2961538	1.688717949
GLO	"48.0, 121.0"	778	695	1902	110.3650386	1.603598972
GLO	"51.0, 118.0"	773	732	1707	110.9003881	1.564553687
GLO	"52.0, 127.0"	769	698	2040	111.7685306	1.734980494
GLO	"41.0, 116.0"	768	722	1639	111.9492188	1.549869792
GLO	"51.0, 127.0"	765	677	2015	112.3411765	1.709803922
GLO	"54.0, 113.0"	763	688	2354	112.768021	1.928178244
GLO	"39.0, 127.0"	759	708	1887	113.1185771	1.741765481
GLO	"36.0, 127.0"	759	714	1775	113.2687747	1.709222661
GLO	"42.0, 126.0"	752	708	1752	114.2287234	1.617819149
GLO	"47.0, 122.0"	752	688	1781	114.3577128	1.596143617
GLO	"54.0, 109.0"	740	691	1646	116	1.560945946
GLO	"49.0, 127.0"	730	656	1744	117.7260274	1.620958904
GLO	"37.0, 127.0"	727	679	1676	117.9449794	1.648830812
GLO	"54.0, 118.0"	726	650	2380	118.2988981	1.847520661
GLO	"57.0, 97.0"	725	661	1676	118.5751724	1.575310345
GLO	"25.0, 118.0"	720	678	1709	119.3194444	1.615277778
GLO	"57.0, 114.0"	716	595	2462	119.7122905	1.91773743
GLO	"53.0, 114.0"	716	655	2324	119.972067	2.080307263
GLO	"45.0, 128.0"	715	648	1721	120.1468531	1.635524476
GLO	"61.0, 99.0"	708	646	1490	121.2867232	1.498446328
GLO	"33.0, 127.0"	700	646	1743	122.7714286	1.819714286
GLO	"52.0, 128.0"	697	613	1657	123.2955524	1.597417504
GLO	"50.0, 120.0"	697	644	1482	123.3601148	1.544332855
GLO	"25.0, 120.0"	697	664	1707	123.4060258	1.64892396
GLO	"51.0, 112.0"	696	637	1502	123.408046	1.528448276
GLO	"49.0, 126.0"	691	620	1586	124.0318379	1.602894356
GLO	"78.0, 97.0"	691	627	1577	124.1794501	1.467004342
GLO	"27.0, 118.0"	686	647	1752	125.1399417	1.783673469
GLO	"53.0, 119.0"	683	576	1515	125.7452416	1.527232796
GLO	"54.0, 115.0"	679	590	1473	125.7658321	1.467452135
GLO	"35.0, 116.0"	675	624	1388	127.4222222	1.561037037
GLO	"52.0, 130.0"	670	596	1865	128.2895522	1.718955224
GLO	"54.0, 103.0"	668	613	1816	128.8128743	1.681287425
GLO	"29.0, 116.0"	665	626	1627	129.0165414	1.735639098
GLO	"25.0, 117.0"	662	626	1611	129.8036254	1.737311178
GLO	"51.0, 124.0"	660	556	2267	128.9257576	2.104393939
GLO	"69.0, 105.0"	660	588	1422	130.0863636	1.476363636
GLO	"52.0, 129.0"	656	575	1828	130.8307927	1.74222561
GLO	"48.0, 124.0"	652	586	1584	131.4417178	1.674539877
GLO	"45.0, 120.0"	650	600	1677	131.8138462	1.810923077
GLO	"62.0, 116.0"	646	525	1528	133.0479876	1.683436533
GLO	"22.0, 121.0"	644	604	1608	133.4953416	1.613043478
GLO	"56.0, 104.0"	640	572	1491	134.35625	1.6371875
GLO	"49.0, 118.0"	636	594	1680	134.3773585	1.802830189
GLO	"54.0, 124.0"	631	553	1372	136.1220285	1.476703645
GLO	"53.0, 131.0"	630	540	1460	136.1825397	1.488571429
GLO	"46.0, 126.0"	627	570	1737	136.9282297	1.819298246
GLO	"48.0, 131.0"	623	559	1706	137.9743178	1.77399679
GLO	"54.0, 112.0"	623	555	1871	138.0208668	1.880738363
GLO	"53.0, 120.0"	621	554	1280	137.6457327	1.45942029
GLO	"56.0, 98.0"	621	559	1244	137.6876006	1.449758454
GLO	"28.0, 124.0"	617	574	1384	139.3873582	1.60356564
GLO	"25.0, 122.0"	613	571	1428	140.4290375	1.578466558
GLO	"48.0, 125.0"	611	559	1516	140.4991817	1.692471358
GLO	"54.0, 123.0"	606	538	1266	141.2788779	1.467326733
GLO	"58.0, 121.0"	606	479	1451	141.6452145	1.484488449
GLO	"64.0, 111.0"	606	505	1301	141.9455446	1.398349835
GLO	"63.0, 110.0"	603	514	1560	142.3532338	1.620232172
GLO	"48.0, 132.0"	601	517	1452	142.4975042	1.570382696
GLO	"25.0, 121.0"	600	570	1416	143.2933333	1.632833333
GLO	"51.0, 126.0"	595	520	1243	144.4117647	1.462857143
GLO	"66.0, 110.0"	592	496	1307	145.347973	1.412668919
GLO	"54.0, 127.0"	592	520	1252	145.4594595	1.445439189
GLO	"24.0, 120.0"	589	555	1359	146.1731749	1.575891341
GLO	"57.0, 112.0"	581	483	1585	147.6815835	1.607228916
GLO	"39.0, 126.0"	581	544	1208	147.8537005	1.501204819
GLO	"47.0, 132.0"	581	504	1415	147.8777969	1.662306368
GLO	"65.0, 107.0"	580	519	2137	148.1068966	1.923448276
GLO	"49.0, 132.0"	578	499	1472	148.4048443	1.697231834
GLO	"41.0, 124.0"	577	530	1276	147.6672444	1.625823224
GLO	"52.0, 117.0"	574	521	1239	148.8571429	1.52630662
GLO	"36.0, 108.0"	571	510	1191	149.7197898	1.428896673
GLO	"58.0, 95.0"	571	509	1160	150.3992995	1.43502627
GLO	"28.0, 117.0"	571	531	1345	150.6847636	1.699124343
GLO	"41.0, 117.0"	570	522	1144	150.6754386	1.470877193
GLO	"67.0, 110.0"	568	474	1303	150.8591549	1.454929577
GLO	"49.0, 124.0"	567	498	1218	151.7813051	1.540564374
GLO	"60.0, 108.0"	566	488	1395	151.3780919	1.556537102
GLO	"37.0, 128.0"	563	532	1179	152.1634103	1.529662522
GLO	"65.0, 90.0"	561	509	1344	153.4010695	1.496434938
GLO	"34.0, 127.0"	561	512	1291	153.4064171	1.707843137
GLO	"42.0, 132.0"	558	510	1324	154.3154122	1.596415771
GLO	"46.0, 125.0"	552	497	1219	154.7028986	1.607427536
GLO	"59.0, 115.0"	552	357	1316	155.4818841	1.470108696
GLO	"46.0, 128.0"	551	485	1213	155.5154265	1.55553539
GLO	"50.0, 131.0"	551	495	1429	155.9401089	1.666243194
GLO	"38.0, 130.0"	547	500	1240	156.738574	1.695612431
GLO	"46.0, 119.0"	546	491	1303	156.5494505	1.717948718
GLO	"44.0, 131.0"	546	505	1176	157.7051282	1.564285714
GLO	"31.0, 116.0"	544	503	1176	158.0165441	1.5375
GLO	"44.0, 110.0"	543	486	1086	157.8913444	1.475322284
GLO	"53.0, 113.0"	542	490	1266	158.8118081	1.634132841
GLO	"39.0, 123.0"	540	489	1135	159.2314815	1.582222222
GLO	"55.0, 118.0"	539	474	1328	159.2486085	1.586641929
GLO	"64.0, 109.0"	536	482	1622	159.6641791	1.752052239
GLO	"50.0, 125.0"	531	451	1114	161.9378531	1.480979284
GLO	"67.0, 109.0"	530	457	1428	160.8867925	1.641132075
GLO	"56.0, 105.0"	530	476	1102	162.0698113	1.519622642
GLO	"52.0, 106.0"	526	491	995	162.9277567	1.452471483
GLO	"56.0, 123.0"	524	445	1323	163.8034351	1.596564885
GLO	"55.0, 123.0"	524	454	1405	164.2099237	1.629961832
GLO	"69.0, 109.0"	521	441	1153	165.0614203	1.399616123
GLO	"55.0, 126.0"	521	431	1132	165.1305182	1.43243762
GLO	"41.0, 125.0"	518	469	1058	166.2722008	1.515057915
GLO	"50.0, 123.0"	515	453	1135	166.6058252	1.650097087
GLO	"55.0, 122.0"	515	435	1012	167.2213592	1.377864078
GLO	"51.0, 123.0"	509	410	1524	169.0943026	1.844793713
GLO	"46.0, 113.0"	507	475	923	169.4142012	1.403944773
GLO	"38.0, 127.0"	503	465	1107	171.139165	1.63359841
GLO	"43.0, 124.0"	501	455	1262	171.6606786	1.786826347
GLO	"61.0, 117.0"	498	397	1162	171.1144578	1.669678715
GLO	"45.0, 125.0"	496	455	1057	173.1350806	1.57983871
GLO	"66.0, 106.0"	494	445	1188	173.6012146	1.577935223
GLO	"64.0, 101.0"	494	450	921	173.8198381	1.419230769
GLO	"46.0, 130.0"	494	446	1162	174.0870445	1.592510121
GLO	"58.0, 119.0"	493	365	1164	172.7444219	1.50040568
GLO	"51.0, 113.0"	492	448	1209	174.1971545	1.710772358
GLO	"67.0, 93.0"	491	439	913	175.0264766	1.42586558
GLO	"49.0, 119.0"	489	422	947	176.0654397	1.44192229
GLO	"58.0, 97.0"	486	372	1789	173.8168724	2.195061728
GLO	"43.0, 117.0"	484	442	1726	176.5	2.192355372
GLO	"58.0, 116.0"	482	340	1091	178.2178423	1.468049793
GLO	"50.0, 113.0"	479	437	1133	179.5574113	1.668058455
GLO	"35.0, 127.0"	478	438	972	179.625523	1.569037657
GLO	"45.0, 126.0"	477	428	951	179.7610063	1.503563941
GLO	"38.0, 117.0"	477	440	1166	180.2914046	1.655136268
GLO	"45.0, 134.0"	476	421	1170	180.1764706	1.682142857
GLO	"62.0, 112.0"	476	373	1014	180.8172269	1.365336134
GLO	"47.0, 130.0"	472	430	1063	182.4237288	1.599576271
GLO	"50.0, 118.0"	471	432	1078	182.6666667	1.572399151
GLO	"40.0, 113.0"	468	428	1063	182.7350427	1.580769231
GLO	"52.0, 126.0"	468	407	1005	183.1452991	1.52542735
GLO	"54.0, 104.0"	467	422	1013	183.6702355	1.564882227
GLO	"46.0, 131.0"	465	420	1153	184.4258065	1.66688172
GLO	"50.0, 126.0"	463	403	979	184.475162	1.477537797
GLO	"56.0, 115.0"	461	394	1115	186.4577007	1.537527115
GLO	"55.0, 110.0"	459	411	1255	187.1938998	1.774074074
GLO	"47.0, 123.0"	455	408	1017	188.3296703	1.617142857
GLO	"61.0, 116.0"	453	299	1037	188.7549669	1.563355408
GLO	"56.0, 112.0"	453	396	1218	189.4768212	1.667108168
GLO	"63.0, 90.0"	449	392	862	191.2828508	1.401336303
GLO	"70.0, 94.0"	448	406	838	191.4397321	1.393303571
GLO	"59.0, 116.0"	447	290	967	189.8680089	1.485682327
GLO	"60.0, 113.0"	446	352	934	192.941704	1.396188341
GLO	"52.0, 123.0"	440	357	966	194.3818182	1.496363636
GLO	"50.0, 130.0"	439	385	973	194.5763098	1.537357631
GLO	"39.0, 130.0"	439	394	939	195.8109339	1.606833713
GLO	"59.0, 112.0"	438	356	913	196.6621005	1.371461187
GLO	"42.0, 113.0"	436	403	921	197.1009174	1.591972477
GLO	"71.0, 102.0"	434	400	881	197.0576037	1.548387097
GLO	"59.0, 93.0"	434	400	800	198.5460829	1.355760369
GLO	"58.0, 118.0"	433	296	921	195.7944573	1.403926097
GLO	"56.0, 120.0"	431	356	1011	198.4222738	1.548491879
GLO	"54.0, 119.0"	429	373	909	199.7738928	1.515617716
GLO	"30.0, 116.0"	429	376	721	200.2284382	1.331002331
GLO	"53.0, 130.0"	427	361	892	200.7166276	1.478454333
GLO	"43.0, 123.0"	426	374	890	201.2652582	1.566901408
GLO	"30.0, 119.0"	426	398	786	201.6643192	1.416431925
GLO	"56.0, 125.0"	425	318	843	202.0047059	1.358352941
GLO	"53.0, 127.0"	423	378	875	200.108747	1.442080378
GLO	"55.0, 117.0"	420	358	939	203.7	1.498095238
GLO	"50.0, 111.0"	420	376	990	203.8119048	1.654761905
GLO	"48.0, 116.0"	414	384	742	207.2560386	1.351932367
GLO	"44.0, 122.0"	413	373	799	207.3414044	1.510411622
GLO	"49.0, 122.0"	413	368	829	207.8716707	1.461501211
GLO	"55.0, 124.0"	410	344	913	206.8926829	1.492682927
GLO	"63.0, 108.0"	409	239	2360	185.1540342	2.842787286
GLO	"53.0, 121.0"	408	338	826	209.6348039	1.390686275
GLO	"52.0, 132.0"	403	348	927	213.325062	1.522828784
GLO	"59.0, 107.0"	399	344	1074	214.7994987	1.755137845
GLO	"51.0, 121.0"	397	355	691	216.6649874	1.321662469
GLO	"46.0, 127.0"	397	358	722	216.8488665	1.344080605
GLO	"45.0, 129.0"	396	363	836	216.3080808	1.524494949
GLO	"55.0, 112.0"	396	345	895	217.3888889	1.521464646
GLO	"68.0, 108.0"	395	342	913	216.443038	1.531898734
GLO	"42.0, 127.0"	395	366	749	216.7848101	1.401012658
GLO	"55.0, 114.0"	395	340	929	217.3291139	1.580253165
GLO	"50.0, 129.0"	395	357	789	217.7518987	1.439493671
GLO	"49.0, 125.0"	394	360	827	217.6700508	1.49822335
GLO	"61.0, 100.0"	392	347	878	218.5739796	1.676785714
GLO	"45.0, 131.0"	392	355	847	219.1326531	1.500510204
GLO	"55.0, 101.0"	391	355	664	219.2046036	1.315089514
GLO	"37.0, 125.0"	390	371	645	220.6717949	1.322564103
GLO	"44.0, 120.0"	388	340	712	221.7448454	1.452061856
GLO	"39.0, 129.0"	387	347	812	218.25323	1.589405685
GLO	"68.0, 101.0"	384	337	858	223.4583333	1.629947917
GLO	"50.0, 121.0"	384	344	662	224.1588542	1.305208333
GLO	"27.0, 117.0"	382	350	717	224.7277487	1.414659686
GLO	"51.0, 129.0"	382	344	756	225.3586387	1.442670157
GLO	"45.0, 124.0"	381	348	788	224.3543307	1.478215223
GLO	"40.0, 117.0"	380	345	747	226.0157895	1.461315789
GLO	"56.0, 103.0"	379	336	887	226.0131926	1.59182058
GLO	"38.0, 122.0"	378	340	882	226.7460317	1.562169312
GLO	"53.0, 125.0"	377	270	1031	225.3501326	1.646153846
GLO	"30.0, 114.0"	373	316	689	229.0375335	1.300268097
GLO	"50.0, 124.0"	371	293	727	227.509434	1.443665768
GLO	"69.0, 106.0"	370	317	895	231.3135135	1.568648649
GLO	"56.0, 111.0"	370	323	638	232.6567568	1.297567568
GLO	"24.0, 119.0"	367	333	711	233.0108992	1.377656676
GLO	"29.0, 112.0"	366	329	676	232.1912568	1.302185792
GLO	"36.0, 118.0"	364	345	637	235.9203297	1.360714286
GLO	"53.0, 126.0"	363	308	971	232.553719	1.769972452
GLO	"67.0, 108.0"	363	323	758	236.3195592	1.442975207
GLO	"45.0, 113.0"	363	315	779	236.4573003	1.497520661
GLO	"70.0, 103.0"	363	336	599	237.0055096	1.281267218
GLO	"27.0, 119.0"	361	324	655	236.9944598	1.406371191
GLO	"60.0, 107.0"	361	297	876	237.565097	1.576177285
GLO	"58.0, 113.0"	360	298	1066	237.0861111	1.636944444
GLO	"52.0, 131.0"	360	312	778	237.9444444	1.515555556
GLO	"53.0, 123.0"	360	317	605	239.5083333	1.266944444
GLO	"50.0, 112.0"	359	294	857	232.908078	1.586629526
GLO	"30.0, 113.0"	358	323	594	240.6005587	1.284916201
GLO	"64.0, 112.0"	357	286	735	239.4565826	1.483473389
GLO	"61.0, 109.0"	356	309	608	241.4466292	1.290730337
GLO	"49.0, 110.0"	355	305	552	240.3014085	1.270704225
GLO	"47.0, 119.0"	353	315	564	242.3711048	1.296883853
GLO	"28.0, 120.0"	349	311	805	240.8997135	1.601432665
GLO	"63.0, 102.0"	347	305	601	244.7175793	1.314409222
GLO	"49.0, 133.0"	347	300	642	248.1440922	1.328242075
GLO	"62.0, 115.0"	346	250	791	247.3381503	1.529479769
GLO	"63.0, 94.0"	346	313	745	248.8930636	1.523121387
GLO	"26.0, 120.0"	343	311	666	250.8134111	1.38425656
GLO	"47.0, 113.0"	342	302	596	249.1988304	1.319005848
GLO	"62.0, 111.0"	340	277	732	252.5676471	1.457647059
GLO	"42.0, 124.0"	340	285	692	253.3323529	1.493823529
GLO	"59.0, 94.0"	339	301	552	250.4749263	1.263716814
GLO	"62.0, 103.0"	338	294	749	253.3106509	1.584911243
GLO	"50.0, 110.0"	337	301	683	253.1869436	1.495845697
GLO	"39.0, 122.0"	337	298	597	255.3946588	1.378338279
GLO	"55.0, 111.0"	336	287	538	256.0714286	1.258928571
GLO	"68.0, 109.0"	335	288	686	255.7970149	1.372537313
GLO	"61.0, 108.0"	335	282	877	256.7701493	1.682686567
GLO	"46.0, 121.0"	334	271	657	255.2724551	1.466167665
GLO	"43.0, 131.0"	334	311	666	255.6467066	1.551796407
GLO	"62.0, 102.0"	330	280	744	257.6575758	1.565757576
GLO	"37.0, 113.0"	330	298	540	257.9545455	1.274848485
