oCounty,OriginX,OriginY,DepartTime,TripNodeCount,TripNode1:,DestX1,DestY1,Riders1,TripNode2:,DestX2,DestY2,Riders2,TripNode3:,DestX3,DestY3,Riders3,TotalRiders,vehicleMiles,tripMiles,AVO,VehTourEndCounty,VehTourEnd_xPixel,VehTourEnd_yPixel,VehTourEnd_Time
ATL,124.0,81.0,21532.0,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,74.4,74.4,1.0,SOU,5.0,116.0,30462.9,
ATL,124.0,81.0,59034.3,3,1,53.0,111.0,1,2,50.0,130.0,1,3,5.0,116.0,1,3,86.1,173.9,2.0,SOU,5.0,116.0,69362.1,
ATL,108.0,82.0,22287.8,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,65.1,65.1,1.0,SOU,5.0,116.0,30097.4,
ATL,109.0,82.0,58819.7,3,1,106.0,73.0,1,2,102.0,66.0,1,3,5.0,116.0,1,3,76.0,81.8,1.1,SOU,5.0,116.0,67940.5,
ATL,109.0,82.0,65138.5,3,1,103.0,76.0,2,2,51.0,111.0,2,3,5.0,116.0,2,6,70.5,219.3,3.1,SOU,5.0,116.0,73594.0,
ATL,109.0,82.0,65531.5,3,1,105.0,77.0,1,2,63.0,81.0,1,3,5.0,116.0,1,3,69.8,97.1,1.4,SOU,5.0,116.0,73907.7,
ATL,109.0,82.0,69833.5,3,1,98.0,74.0,1,2,65.0,108.0,1,3,5.0,116.0,1,3,72.9,104.5,1.4,SOU,5.0,116.0,78582.5,
ATL,120.0,82.0,20941.8,3,1,83.0,98.0,1,2,55.0,128.0,1,3,5.0,116.0,1,3,79.7,143.9,1.8,SOU,5.0,116.0,30501.0,
ATL,120.0,82.0,21585.6,2,1,96.0,102.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,74.0,90.7,1.2,SOU,5.0,116.0,30464.0,
ATL,120.0,82.0,22271.2,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,72.0,72.0,1.0,SOU,5.0,116.0,30905.5,
ATL,124.0,82.0,54831.7,2,1,61.0,123.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,79.0,119.4,1.5,SOU,5.0,116.0,64307.1,
ATL,124.0,82.0,59106.0,2,1,61.0,68.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,83.0,113.0,1.4,SOU,5.0,116.0,69063.1,
ATL,72.0,83.0,52369.4,2,1,65.0,80.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,46.6,49.4,1.1,SOU,5.0,116.0,57955.7,
ATL,75.0,83.0,24699.7,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,46.4,46.4,1.0,SOU,5.0,116.0,30271.7,
ATL,77.0,83.0,24129.2,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,47.5,47.5,1.0,SOU,5.0,116.0,29831.8,
ATL,98.0,83.0,23114.2,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,59.2,59.2,1.0,SOU,5.0,116.0,30219.3,
ATL,124.0,83.0,21888.2,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,74.1,74.1,1.0,SOU,5.0,116.0,30779.5,
ATL,127.0,83.0,21016.4,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,75.8,75.8,1.0,SOU,5.0,116.0,30116.1,
ATL,70.0,84.0,62547.8,3,1,66.0,79.0,1,2,62.0,79.0,1,3,5.0,116.0,1,3,47.0,53.0,1.1,SOU,5.0,116.0,68189.6,
ATL,70.0,84.0,69913.6,2,1,63.0,74.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,50.3,50.8,1.0,SOU,5.0,116.0,75948.4,
ATL,73.0,84.0,53155.9,2,1,66.0,109.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,52.4,60.7,1.2,SOU,5.0,116.0,59446.0,
ATL,73.0,84.0,56473.8,2,1,68.0,76.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,50.4,50.8,1.0,SOU,5.0,116.0,62526.1,
ATL,73.0,84.0,69876.9,3,1,65.0,81.0,1,2,63.0,82.0,1,3,5.0,116.0,1,3,46.8,56.3,1.2,SOU,5.0,116.0,75493.7,
ATL,106.0,84.0,56104.9,2,1,62.0,71.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,71.1,91.1,1.3,SOU,5.0,116.0,64637.1,
ATL,107.0,84.0,57159.4,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,64.1,64.1,1.0,SOU,5.0,116.0,64856.3,
ATL,109.0,84.0,22608.8,2,1,103.0,86.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,65.3,69.1,1.1,SOU,5.0,116.0,30443.4,
ATL,68.0,85.0,24625.4,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,42.1,42.1,1.0,SOU,5.0,116.0,29680.8,
ATL,70.0,85.0,62414.3,3,1,69.0,87.0,1,2,65.0,109.0,1,3,5.0,116.0,1,3,51.0,59.3,1.2,SOU,5.0,116.0,68534.5,
ATL,71.0,85.0,23995.1,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,43.8,43.8,1.0,SOU,5.0,116.0,29245.2,
ATL,72.0,85.0,51964.3,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,44.3,44.3,1.0,SOU,5.0,116.0,57279.6,
ATL,72.0,85.0,59863.7,3,1,54.0,115.0,1,2,41.0,116.0,1,3,5.0,116.0,1,3,50.4,91.6,1.8,SOU,5.0,116.0,65913.4,
ATL,73.0,85.0,58231.6,3,1,65.0,79.0,1,2,64.0,74.0,1,3,5.0,116.0,2,4,52.5,104.2,2.0,SOU,5.0,116.0,64533.1,
ATL,73.0,85.0,70053.8,3,1,65.0,77.0,1,2,58.0,79.0,1,3,5.0,116.0,1,3,49.9,61.3,1.2,SOU,5.0,116.0,76046.4,
ATL,101.0,85.0,23101.1,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,60.5,60.5,1.0,SOU,5.0,116.0,30364.5,
ATL,104.0,85.0,63552.9,2,1,70.0,77.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,66.4,83.2,1.3,SOU,5.0,116.0,71525.5,
ATL,119.0,85.0,22534.9,2,1,109.0,82.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,71.9,77.1,1.1,SOU,5.0,116.0,31164.6,
ATL,71.0,86.0,24078.3,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,43.5,43.5,1.0,SOU,5.0,116.0,29298.2,
ATL,71.0,86.0,24446.8,2,1,60.0,76.0,1,2,5.0,116.0,2,NA, NA, NA, NA,3,49.7,95.9,1.9,SOU,5.0,116.0,30413.6,
ATL,71.0,86.0,61923.3,3,1,64.0,78.0,1,2,62.0,79.0,1,3,5.0,116.0,1,3,48.5,56.7,1.2,SOU,5.0,116.0,67742.5,
ATL,71.0,86.0,68979.2,3,1,62.0,81.0,1,2,60.0,77.0,1,3,5.0,116.0,1,3,49.3,58.2,1.2,SOU,5.0,116.0,74897.0,
ATL,85.0,86.0,23721.1,2,1,84.0,106.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,59.8,63.3,1.1,SOU,5.0,116.0,30896.3,
ATL,103.0,86.0,22902.4,2,1,96.0,78.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,65.5,67.9,1.0,SOU,5.0,116.0,30768.1,
ATL,104.0,86.0,22048.7,3,1,107.0,88.0,1,2,96.0,102.0,1,3,5.0,116.0,1,3,68.1,75.0,1.1,SOU,5.0,116.0,30219.3,
ATL,104.0,86.0,63536.2,2,1,69.0,114.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,65.3,89.0,1.4,SOU,5.0,116.0,71373.7,
ATL,74.0,87.0,65569.1,3,1,72.0,85.0,1,2,60.0,82.0,1,3,5.0,116.0,1,3,47.9,55.5,1.2,SOU,5.0,116.0,71318.9,
ATL,103.0,87.0,23371.8,2,1,58.0,75.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,68.1,89.3,1.3,SOU,5.0,116.0,31549.6,
ATL,104.0,87.0,22691.3,3,1,102.0,91.0,1,2,49.0,130.0,1,3,5.0,116.0,1,3,69.9,106.5,1.5,SOU,5.0,116.0,31075.6,
ATL,104.0,87.0,71738.5,3,1,69.0,130.0,1,2,55.0,132.0,1,3,5.0,116.0,1,3,73.3,135.1,1.8,SOU,5.0,116.0,80528.5,
ATL,80.0,88.0,24939.7,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,48.0,48.0,1.0,SOU,5.0,116.0,30703.8,
ATL,91.0,88.0,58309.4,2,1,62.0,124.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,62.3,82.0,1.3,SOU,5.0,116.0,65782.0,
ATL,105.0,88.0,61751.5,3,1,78.0,96.0,1,2,51.0,130.0,1,3,5.0,116.0,1,3,71.8,120.3,1.7,SOU,5.0,116.0,70367.0,
ATL,105.0,88.0,68766.9,3,1,75.0,114.0,1,2,53.0,109.0,1,3,5.0,116.0,1,3,66.5,119.8,1.8,SOU,5.0,116.0,76742.1,
ATL,105.0,88.0,69733.6,3,1,61.0,132.0,1,2,47.0,127.0,1,3,5.0,116.0,1,3,72.3,141.6,2.0,SOU,5.0,116.0,78410.2,
ATL,121.0,88.0,21032.0,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,71.6,71.6,1.0,SOU,5.0,116.0,29623.9,
ATL,108.0,89.0,72451.7,2,1,63.0,81.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,68.1,91.3,1.3,SOU,5.0,116.0,80620.0,
ATL,83.0,90.0,24296.4,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,49.3,49.3,1.0,SOU,5.0,116.0,30216.2,
ATL,101.0,90.0,23306.6,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,59.7,59.7,1.0,SOU,5.0,116.0,30467.6,
ATL,80.0,91.0,24440.2,2,1,60.0,122.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,55.3,69.6,1.3,SOU,5.0,116.0,31079.9,
ATL,81.0,92.0,23831.4,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,47.8,47.8,1.0,SOU,5.0,116.0,29569.7,
ATL,98.0,92.0,64138.3,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,57.6,57.6,1.0,SOU,5.0,116.0,71053.6,
ATL,98.0,92.0,68951.6,3,1,84.0,101.0,1,2,54.0,120.0,1,3,5.0,116.0,1,3,60.8,98.9,1.6,SOU,5.0,116.0,76246.4,
ATL,95.0,93.0,22826.4,2,1,90.0,98.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,56.4,60.0,1.1,SOU,5.0,116.0,29591.3,
ATL,95.0,93.0,24016.5,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,55.7,55.7,1.0,SOU,5.0,116.0,30704.8,
ATL,82.0,94.0,58321.9,2,1,55.0,128.0,2,2,5.0,116.0,1,NA, NA, NA, NA,3,56.9,100.1,1.8,SOU,5.0,116.0,65150.2,
ATL,77.0,95.0,62371.6,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,45.0,45.0,1.0,SOU,5.0,116.0,67771.6,
ATL,78.0,95.0,23854.2,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,45.6,45.6,1.0,SOU,5.0,116.0,29323.4,
ATL,82.0,95.0,58073.7,2,1,69.0,109.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,50.1,59.4,1.2,SOU,5.0,116.0,64084.8,
ATL,94.0,95.0,23581.4,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,54.9,54.9,1.0,SOU,5.0,116.0,30165.4,
ATL,94.0,95.0,23899.6,2,1,10.0,107.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,57.1,105.8,1.9,SOU,5.0,116.0,30750.3,
ATL,77.0,96.0,25036.9,2,1,63.0,108.0,2,2,5.0,116.0,1,NA, NA, NA, NA,3,46.2,67.0,1.4,SOU,5.0,116.0,30580.1,
ATL,78.0,96.0,23698.2,2,1,77.0,109.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,51.2,53.2,1.0,SOU,5.0,116.0,29845.4,
ATL,79.0,96.0,23484.5,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,46.0,46.0,1.0,SOU,5.0,116.0,29003.7,
ATL,79.0,96.0,25282.4,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,46.0,46.0,1.0,SOU,5.0,116.0,30801.6,
ATL,89.0,96.0,61143.9,3,1,56.0,117.0,1,2,58.0,114.0,1,3,5.0,116.0,1,3,57.5,96.8,1.7,SOU,5.0,116.0,68038.6,
ATL,80.0,97.0,61905.6,2,1,69.0,88.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,50.4,54.9,1.1,SOU,5.0,116.0,67958.6,
ATL,81.0,97.0,64987.1,3,1,62.0,123.0,1,2,52.0,124.0,1,3,5.0,116.0,1,3,54.0,90.1,1.7,SOU,5.0,116.0,71461.9,
ATL,82.0,97.0,72680.1,3,1,51.0,115.0,1,2,47.0,128.0,2,3,5.0,116.0,2,5,55.9,172.8,3.1,SOU,5.0,116.0,79385.4,
ATL,82.0,97.0,73346.0,3,1,61.0,112.0,1,2,39.0,128.0,1,3,5.0,116.0,3,5,53.4,190.0,3.6,SOU,5.0,116.0,79758.8,
ATL,82.0,97.0,73631.5,3,1,60.0,119.0,1,2,26.0,116.0,1,3,5.0,116.0,1,3,51.7,101.7,2.0,SOU,5.0,116.0,79841.1,
ATL,105.0,97.0,21458.7,2,1,96.0,102.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,61.4,67.3,1.1,SOU,5.0,116.0,28829.0,
ATL,83.0,98.0,59989.8,3,1,67.0,107.0,1,2,53.0,120.0,1,3,5.0,116.0,1,3,51.4,81.4,1.6,SOU,5.0,116.0,66155.0,
ATL,88.0,98.0,23060.2,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,51.0,51.0,1.0,SOU,5.0,116.0,29175.1,
ATL,90.0,98.0,75677.8,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,52.1,52.1,1.0,SOU,5.0,116.0,81933.5,
ATL,92.0,98.0,22854.6,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,53.3,53.3,1.0,SOU,5.0,116.0,29251.2,
ATL,92.0,98.0,23872.4,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,53.3,53.3,1.0,SOU,5.0,116.0,30269.1,
ATL,81.0,99.0,69252.9,2,1,62.0,113.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,48.4,60.9,1.3,SOU,5.0,116.0,75061.8,
ATL,84.0,99.0,69308.9,3,1,66.0,82.0,1,2,63.0,81.0,1,3,5.0,116.0,1,3,57.4,79.9,1.4,SOU,5.0,116.0,76196.7,
ATL,84.0,99.0,71512.1,2,1,63.0,84.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,55.2,64.0,1.2,SOU,5.0,116.0,78139.6,
ATL,84.0,99.0,77106.9,3,1,70.0,113.0,1,2,66.0,119.0,1,3,5.0,116.0,1,3,52.9,76.5,1.4,SOU,5.0,116.0,83449.0,
ATL,87.0,99.0,23604.9,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,50.2,50.2,1.0,SOU,5.0,116.0,29634.5,
ATL,88.0,99.0,63351.3,2,1,63.0,80.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,59.8,69.7,1.2,SOU,5.0,116.0,70527.2,
ATL,88.0,99.0,69649.0,3,1,65.0,115.0,1,2,60.0,124.0,1,3,5.0,116.0,1,3,56.3,90.2,1.6,SOU,5.0,116.0,76409.2,
ATL,89.0,99.0,51351.8,3,1,72.0,125.0,1,2,54.0,128.0,1,3,5.0,116.0,1,3,59.9,97.3,1.6,SOU,5.0,116.0,58534.6,
ATL,89.0,99.0,58748.9,3,1,85.0,98.0,1,2,52.0,112.0,1,3,5.0,116.0,1,3,52.3,77.4,1.5,SOU,5.0,116.0,65023.0,
ATL,89.0,99.0,59174.6,2,1,63.0,84.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,57.8,69.4,1.2,SOU,5.0,116.0,66105.3,
ATL,90.0,99.0,23157.6,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,52.0,52.0,1.0,SOU,5.0,116.0,29398.8,
ATL,90.0,99.0,62332.9,3,1,73.0,122.0,1,2,50.0,119.0,1,3,5.0,116.0,1,3,58.1,96.0,1.7,SOU,5.0,116.0,69309.3,
ATL,84.0,100.0,24452.4,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,48.4,48.4,1.0,SOU,5.0,116.0,30255.8,
ATL,85.0,100.0,24787.2,2,1,83.0,104.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,50.0,51.6,1.0,SOU,5.0,116.0,30791.2,
ATL,87.0,100.0,62367.9,3,1,75.0,113.0,1,2,60.0,116.0,1,3,5.0,116.0,1,3,52.8,79.6,1.5,SOU,5.0,116.0,68703.0,
ATL,87.0,100.0,65403.8,2,1,80.0,120.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,57.8,62.8,1.1,SOU,5.0,116.0,72337.1,
ATL,88.0,100.0,66371.0,2,1,73.0,124.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,58.1,67.7,1.2,SOU,5.0,116.0,73338.5,
ATL,88.0,100.0,74664.7,3,1,70.0,111.0,1,2,47.0,128.0,1,3,5.0,116.0,1,3,56.0,93.2,1.7,SOU,5.0,116.0,81387.8,
ATL,88.0,100.0,78470.7,3,1,81.0,104.0,1,2,63.0,114.0,1,3,5.0,116.0,1,3,52.0,72.7,1.4,SOU,5.0,116.0,84712.3,
ATL,89.0,100.0,23967.7,2,1,87.0,101.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,51.4,52.6,1.0,SOU,5.0,116.0,30130.7,
ATL,89.0,100.0,24597.1,2,1,83.0,104.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,51.7,55.6,1.1,SOU,5.0,116.0,30798.3,
ATL,89.0,100.0,52606.6,2,1,67.0,126.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,58.1,71.7,1.2,SOU,5.0,116.0,59580.5,
ATL,90.0,100.0,55669.0,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,51.9,51.9,1.0,SOU,5.0,116.0,61896.5,
ATL,86.0,101.0,24328.2,2,1,58.0,93.0,1,2,5.0,116.0,2,NA, NA, NA, NA,3,52.1,116.3,2.2,SOU,5.0,116.0,30584.7,
ATL,86.0,101.0,57927.0,3,1,66.0,84.0,1,2,62.0,82.0,1,3,5.0,116.0,1,3,58.3,83.5,1.4,SOU,5.0,116.0,64917.5,
ATL,86.0,101.0,69638.9,3,1,79.0,104.0,1,2,61.0,114.0,3,3,5.0,116.0,1,5,50.5,104.7,2.1,SOU,5.0,116.0,75704.4,
ATL,86.0,101.0,72942.0,3,1,59.0,92.0,1,2,28.0,103.0,1,3,5.0,116.0,1,3,52.7,101.3,1.9,SOU,5.0,116.0,79261.8,
ATL,87.0,101.0,23233.7,2,1,83.0,98.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,51.0,53.0,1.0,SOU,5.0,116.0,29357.3,
ATL,87.0,101.0,24390.3,2,1,83.0,104.0,3,2,5.0,116.0,1,NA, NA, NA, NA,4,50.4,59.0,1.2,SOU,5.0,116.0,30432.3,
ATL,88.0,101.0,54255.6,2,1,60.0,83.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,58.5,70.6,1.2,SOU,5.0,116.0,61270.4,
ATL,89.0,101.0,22486.7,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,51.2,51.2,1.0,SOU,5.0,116.0,28630.4,
ATL,89.0,101.0,62455.7,2,1,62.0,89.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,55.6,68.9,1.2,SOU,5.0,116.0,69124.2,
ATL,89.0,101.0,74751.5,2,1,66.0,109.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,51.5,65.8,1.3,SOU,5.0,116.0,80925.6,
ATL,83.0,102.0,60530.6,3,1,69.0,117.0,1,2,57.0,130.0,1,3,5.0,116.0,1,3,55.2,82.8,1.5,SOU,5.0,116.0,67159.0,
ATL,86.0,102.0,23942.8,2,1,83.0,104.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,49.5,51.5,1.0,SOU,5.0,116.0,29884.5,
ATL,86.0,102.0,24709.8,2,1,83.0,104.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,49.5,51.5,1.0,SOU,5.0,116.0,30651.5,
ATL,86.0,102.0,59164.6,2,1,55.0,113.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,49.8,69.1,1.4,SOU,5.0,116.0,65139.5,
ATL,86.0,102.0,65328.1,3,1,67.0,114.0,1,2,29.0,103.0,1,3,5.0,116.0,1,3,53.6,97.0,1.8,SOU,5.0,116.0,71759.7,
ATL,88.0,102.0,49852.8,3,1,68.0,130.0,1,2,65.0,128.0,1,3,5.0,116.0,1,3,59.5,92.0,1.5,SOU,5.0,116.0,56995.4,
ATL,88.0,102.0,52024.5,3,1,80.0,113.0,1,2,54.0,128.0,1,3,5.0,116.0,1,3,56.4,84.3,1.5,SOU,5.0,116.0,58797.2,
ATL,89.0,102.0,23627.1,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,51.1,51.1,1.0,SOU,5.0,116.0,29758.5,
ATL,89.0,102.0,69584.8,3,1,81.0,92.0,1,2,24.0,117.0,1,3,5.0,116.0,1,3,56.4,98.8,1.8,SOU,5.0,116.0,76358.1,
ATL,86.0,103.0,24072.6,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,49.2,49.2,1.0,SOU,5.0,116.0,29979.2,
ATL,86.0,103.0,63812.2,2,1,66.0,117.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,51.3,63.9,1.2,SOU,5.0,116.0,69962.5,
ATL,87.0,103.0,24093.5,2,1,83.0,104.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,49.8,52.3,1.0,SOU,5.0,116.0,30072.5,
ATL,87.0,103.0,58587.3,3,1,72.0,125.0,1,2,68.0,130.0,1,3,5.0,116.0,1,3,58.5,85.6,1.5,SOU,5.0,116.0,65612.1,
ATL,87.0,103.0,61586.4,3,1,85.0,101.0,1,2,16.0,94.0,1,3,5.0,116.0,1,3,58.1,94.5,1.6,SOU,5.0,116.0,68554.5,
ATL,87.0,103.0,62600.6,3,1,59.0,118.0,1,2,49.0,130.0,1,3,5.0,116.0,1,3,56.1,96.8,1.7,SOU,5.0,116.0,69336.9,
ATL,87.0,103.0,63137.0,3,1,82.0,102.0,1,2,46.0,123.0,1,3,5.0,116.0,1,3,53.0,80.2,1.5,SOU,5.0,116.0,69499.6,
ATL,88.0,103.0,69494.6,3,1,70.0,111.0,2,2,61.0,125.0,1,3,5.0,116.0,1,4,55.8,94.9,1.7,SOU,5.0,116.0,76194.9,
ATL,88.0,103.0,77536.1,3,1,87.0,101.0,1,2,44.0,121.0,1,3,5.0,116.0,1,3,53.4,80.3,1.5,SOU,5.0,116.0,83942.6,
ATL,89.0,103.0,24259.8,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,51.0,51.0,1.0,SOU,5.0,116.0,30379.8,
ATL,84.0,105.0,59229.6,2,1,65.0,104.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,48.1,59.3,1.2,SOU,5.0,116.0,65005.0,
ATL,80.0,107.0,50759.3,3,1,82.0,108.0,1,2,80.0,115.0,1,3,5.0,116.0,1,3,50.7,51.5,1.0,SOU,5.0,116.0,56844.9,
ATL,80.0,107.0,55095.2,2,1,79.0,110.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,46.4,47.2,1.0,SOU,5.0,116.0,60668.3,
ATL,84.0,107.0,58292.1,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,47.7,47.7,1.0,SOU,5.0,116.0,64016.8,
ATL,80.0,110.0,23946.7,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,45.1,45.1,1.0,SOU,5.0,116.0,29364.0,
ATL,80.0,110.0,74397.2,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,45.1,45.1,1.0,SOU,5.0,116.0,79814.5,
ATL,76.0,112.0,25292.7,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,42.7,42.7,1.0,SOU,5.0,116.0,30412.8,
BER-1,160.0,259.0,64274.3,3,1,157.0,255.0,1,2,158.0,252.0,2,3,5.0,116.0,1,4,127.7,138.3,1.1,SOU,5.0,116.0,79600.9,
BER-1,160.0,259.0,65824.9,3,1,156.0,252.0,1,2,142.0,245.0,1,3,5.0,116.0,1,3,127.1,145.1,1.1,SOU,5.0,116.0,81081.0,
BER-1,160.0,259.0,74438.4,3,1,158.0,264.0,1,2,151.0,267.0,1,3,5.0,116.0,1,3,133.8,137.0,1.0,SOU,5.0,116.0,90497.3,
BER-1,158.0,260.0,15855.6,2,1,149.0,255.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,126.3,132.2,1.0,SOU,5.0,116.0,31007.1,
BER-1,158.0,260.0,16930.5,2,1,153.0,261.0,1,2,5.0,116.0,1,NA, NA, NA, NA,2,127.4,129.1,1.0,SOU,5.0,116.0,32215.5,
BER-1,159.0,260.0,16181.8,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,126.5,126.5,1.0,SOU,5.0,116.0,31362.0,
BER-1,159.0,260.0,16512.7,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,126.5,126.5,1.0,SOU,5.0,116.0,31692.9,
BER-1,159.0,260.0,16958.6,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,126.5,126.5,1.0,SOU,5.0,116.0,32138.8,
BER-1,159.0,260.0,59856.1,3,1,156.0,258.0,2,2,157.0,252.0,1,3,5.0,116.0,1,4,128.2,135.8,1.1,SOU,5.0,116.0,75238.8,
BER-1,159.0,260.0,61960.3,3,1,157.0,253.0,3,2,154.0,253.0,2,3,5.0,116.0,1,6,127.6,149.9,1.2,SOU,5.0,116.0,77274.1,
BER-1,159.0,260.0,63394.5,3,1,158.0,256.0,1,2,163.0,250.0,1,3,5.0,116.0,1,3,131.5,135.4,1.0,SOU,5.0,116.0,79170.0,
BER-1,159.0,260.0,66022.9,3,1,157.0,252.0,1,2,131.0,253.0,1,3,5.0,116.0,1,3,132.2,148.8,1.1,SOU,5.0,116.0,81891.5,
BER-1,162.0,260.0,65773.0,3,1,155.0,253.0,1,2,153.0,254.0,1,3,5.0,116.0,1,3,128.7,140.3,1.1,SOU,5.0,116.0,81216.4,
BER-1,159.0,261.0,15395.1,1,1,5.0,116.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,126.9,126.9,1.0,SOU,5.0,116.0,30624.6,
